scenario,t,u,x1_0,x2_0,x1,x2
1,0.0,0.28828707213666993,2.5117515177716037,2.426151457146574,2.5117515177716037,2.426151457146574
1,0.5,0.28828707213666993,2.5117515177716037,2.426151457146574,-0.2475762658512591,2.7064909282856804
2,0.0,-0.23850302072976692,-2.8459565830969566,-0.8080611078030211,-2.8459565830969566,-0.8080611078030211
2,0.5,-0.23850302072976692,-2.8459565830969566,-0.8080611078030211,-1.1463043255983218,-1.9292214156582306
3,0.0,0.3260958106713372,2.160974848680615,-2.6286710896715384,2.160974848680615,-2.6286710896715384
3,0.5,0.3260958106713372,2.160974848680615,-2.6286710896715384,0.8330117609549311,-2.040363930536936
4,0.0,-0.6726985477944933,0.8918937771252367,0.954236035083107,0.8918937771252367,0.954236035083107
4,0.5,-0.6726985477944933,0.8918937771252367,0.954236035083107,-0.027057619866180355,1.1757737659035548
5,0.0,0.9252156273486374,-0.33512488641202687,2.864056443732432,-0.33512488641202687,2.864056443732432
5,0.5,0.9252156273486374,-0.33512488641202687,2.864056443732432,-0.2795099361032051,2.7186574806000063
6,0.0,-0.3066763192404687,-2.8485265193758664,-0.1828832189044025,-2.8485265193758664,-0.1828832189044025
6,0.5,-0.3066763192404687,-2.8485265193758664,-0.1828832189044025,-2.398232974131285,-1.703104053479765
7,0.0,0.9835019845872153,1.3060609908519414,-1.2342850368171372,1.3060609908519414,-1.2342850368171372
7,0.5,0.9835019845872153,1.3060609908519414,-1.2342850368171372,2.5068235200338527,-0.3241068522324799
8,0.0,-0.5298842087887088,2.726772924462283,2.3427205698056257,2.726772924462283,2.3427205698056257
8,0.5,-0.5298842087887088,2.726772924462283,2.3427205698056257,-0.35082960423179804,2.6331674437490586
9,0.0,0.17138853704331547,-2.47652616383051,1.6297217886579478,-2.47652616383051,1.6297217886579478
9,0.5,0.17138853704331547,-2.47652616383051,1.6297217886579478,-2.690527425128384,0.43715397306805964
10,0.0,-0.1866197967495986,1.242856851898189,-0.6019729144497861,1.242856851898189,-0.6019729144497861
10,0.5,-0.1866197967495986,1.242856851898189,-0.6019729144497861,1.990827652927117,0.19771545782155964
11,0.0,-0.7275313559619061,-0.15870334437909417,2.8467075950919636,-0.15870334437909417,2.8467075950919636
11,0.5,-0.7275313559619061,-0.15870334437909417,2.8467075950919636,-0.5295129723081641,2.6365330656488104
12,0.0,0.08827257527635957,-0.14216363086495498,2.5775509147823934,-0.14216363086495498,2.5775509147823934
12,0.5,0.08827257527635957,-0.14216363086495498,2.5775509147823934,-0.4442964425998953,2.4037681469783347
13,0.0,0.036352693651690915,2.5160635992766878,1.1861191166929004,2.5160635992766878,1.1861191166929004
13,0.5,0.036352693651690915,2.5160635992766878,1.1861191166929004,0.5124419121715985,1.9635761719690445
14,0.0,0.5337102125970108,0.11059842028661127,2.7645862539819275,0.11059842028661127,2.7645862539819275
14,0.5,0.5337102125970108,0.11059842028661127,2.7645862539819275,-0.326157877843256,2.6607258154189632
15,0.0,0.8677002866371595,2.6816482733396025,2.5518921374591557,2.6816482733396025,2.5518921374591557
15,0.5,0.8677002866371595,2.6816482733396025,2.5518921374591557,-0.18385449097645887,2.8522919441237082
16,0.0,-0.820593234428145,0.45403321551465403,2.616133851705448,0.45403321551465403,2.616133851705448
16,0.5,-0.820593234428145,0.45403321551465403,2.616133851705448,-0.5490249144093379,2.48891113972426
17,0.0,-0.6084574864599499,-0.9701597176517804,-1.347410381398836,-0.9701597176517804,-1.347410381398836
17,0.5,-0.6084574864599499,-0.9701597176517804,-1.347410381398836,-0.17305428025682917,-1.6270668042647571
18,0.0,0.9883873685947231,-0.3458914729287139,-2.560709728469836,-0.3458914729287139,-2.560709728469836
18,0.5,0.9883873685947231,-0.3458914729287139,-2.560709728469836,0.6023548769526417,-2.404913197114011
19,0.0,-0.5296390047660222,-2.1218221600450793,-2.006793538445939,-2.1218221600450793,-2.006793538445939
19,0.5,-0.5296390047660222,-2.1218221600450793,-2.006793538445939,0.09581209613461927,-2.3622833518841353
20,0.0,-0.5220272561146979,2.4407506967595314,-1.4930210333873593,2.4407506967595314,-1.4930210333873593
20,0.5,-0.5220272561146979,2.4407506967595314,-1.4930210333873593,2.7383169591940275,-0.284033575135905
21,0.0,0.258199661654404,2.7280053135269258,2.3000987508093997,2.7280053135269258,2.3000987508093997
21,0.5,0.258199661654404,2.7280053135269258,2.3000987508093997,-0.21921356140561443,2.647476130978292
22,0.0,0.469905153286279,-2.171561966469433,-2.4936913335852244,-2.171561966469433,-2.4936913335852244
22,0.5,0.469905153286279,-2.171561966469433,-2.4936913335852244,0.3833339504143061,-2.667157134085817
23,0.0,0.3766887661344076,1.7973900300596908,-0.3981634137271368,1.7973900300596908,-0.3981634137271368
23,0.5,0.3766887661344076,1.7973900300596908,-0.3981634137271368,2.9175883695949296,0.8081246766197042
24,0.0,-0.9377385031647456,1.9111797460125466,-0.7665044474080673,1.9111797460125466,-0.7665044474080673
24,0.5,-0.9377385031647456,1.9111797460125466,-0.7665044474080673,2.495102322189392,0.32432147036637543
25,0.0,0.80502768649707,-2.4003874489814723,1.5341447373343442,-2.4003874489814723,1.5341447373343442
25,0.5,0.80502768649707,-2.4003874489814723,1.5341447373343442,-2.4305442602424265,0.40739528732615565
26,0.0,-0.42712934417529147,2.854740160249504,-2.9587239844258293,2.854740160249504,-2.9587239844258293
26,0.5,-0.42712934417529147,2.854740160249504,-2.9587239844258293,0.5266102524227813,-2.4102825601656606
27,0.0,0.11122512761221914,2.3131112849692066,-1.1285197596924086,2.3131112849692066,-1.1285197596924086
27,0.5,0.11122512761221914,2.3131112849692066,-1.1285197596924086,3.522819299247682,0.2705582585889745
28,0.0,-0.2471595109409137,1.0856907206288762,0.07205012954996182,1.0856907206288762,0.07205012954996182
28,0.5,-0.2471595109409137,1.0856907206288762,0.07205012954996182,1.2832602280629744,0.685210986735042
29,0.0,-0.9467512704537713,-0.21709919355219887,0.30078387805967743,-0.21709919355219887,0.30078387805967743
29,0.5,-0.9467512704537713,-0.21709919355219887,0.30078387805967743,-1.0848264358916053,-0.012494943424407578
30,0.0,-0.01170175690559061,0.6370148116316265,2.771343187737928,0.6370148116316265,2.771343187737928
30,0.5,-0.01170175690559061,0.6370148116316265,2.771343187737928,-0.38307598312498026,2.713833057848256
31,0.0,0.6694301869868293,-1.6425019667072107,-0.1167105603584151,-1.6425019667072107,-0.1167105603584151
31,0.5,0.6694301869868293,-1.6425019667072107,-0.1167105603584151,-1.5840637944826814,-0.9749766048284217
32,0.0,-0.26602533997949473,-1.0698333040438641,0.6361911084686787,-1.0698333040438641,0.6361911084686787
32,0.5,-0.26602533997949473,-1.0698333040438641,0.6361911084686787,-2.0236529536617827,-0.12270948708118969
33,0.0,0.03076422448181626,-0.36490878360953793,-0.817600429839342,-0.36490878360953793,-0.817600429839342
33,0.5,0.03076422448181626,-0.36490878360953793,-0.817600429839342,0.06715324168081582,-0.8963703468083364
34,0.0,-0.055241749149440356,0.0900720280831715,-2.555342338408273,0.0900720280831715,-2.555342338408273
34,0.5,-0.055241749149440356,0.0900720280831715,-2.555342338408273,0.44922214265304017,-2.3879186572270306
35,0.0,-0.22769582308630532,-0.7509993558176511,2.8853319224795886,-0.7509993558176511,2.8853319224795886
35,0.5,-0.22769582308630532,-0.7509993558176511,2.8853319224795886,-0.4797812163291565,2.618325335701303
36,0.0,0.48827400888059125,1.0725166922445588,1.0623589612752902,1.0725166922445588,1.0623589612752902
36,0.5,0.48827400888059125,1.0725166922445588,1.0623589612752902,0.4382037890337551,1.455766526369209
37,0.0,-0.32951584066759,-0.08781281172827793,0.7121637154307443,-0.08781281172827793,0.7121637154307443
37,0.5,-0.32951584066759,-0.08781281172827793,0.7121637154307443,-0.6903085508090177,0.5230518067208005
38,0.0,0.19087657640205724,1.9541605421837955,-0.23526655742707048,1.9541605421837955,-0.23526655742707048
38,0.5,0.19087657640205724,1.9541605421837955,-0.23526655742707048,2.773357161724702,1.0067502971867994
39,0.0,-0.3677332361834922,2.3270825438900777,1.5653648379217948,2.3270825438900777,1.5653648379217948
39,0.5,-0.3677332361834922,2.3270825438900777,1.5653648379217948,0.004797769697158982,2.071782634032834
40,0.0,-0.3074991521437094,-1.7091550095872217,-1.7231587613110804,-1.7091550095872217,-1.7231587613110804
40,0.5,-0.3074991521437094,-1.7091550095872217,-1.7231587613110804,0.024993650478228782,-2.0696723768975884
41,0.0,-0.5103363830858338,0.44714652877359873,2.1673626344454675,0.44714652877359873,2.1673626344454675
41,0.5,-0.5103363830858338,0.44714652877359873,2.1673626344454675,-0.5493481761498448,2.0706122555996505
42,0.0,0.39590032996400204,-1.4268679044073072,2.0820977594256727,-1.4268679044073072,2.0820977594256727
42,0.5,0.39590032996400204,-1.4268679044073072,2.0820977594256727,-0.9001582626821387,1.5551101577675983
43,0.0,-0.5758383372171709,-1.0496584611256414,-1.7286471487414732,-1.0496584611256414,-1.7286471487414732
43,0.5,-0.5758383372171709,-1.0496584611256414,-1.7286471487414732,0.06666723498061067,-1.9276993318590858
44,0.0,-0.4654136633470811,1.136196813171546,2.4481002940305405,1.136196813171546,2.4481002940305405
44,0.5,-0.4654136633470811,1.136196813171546,2.4481002940305405,-0.4438539901216234,2.4657915570902693
45,0.0,-0.2522118425649442,0.23091581510664394,2.641636706403398,0.23091581510664394,2.641636706403398
45,0.5,-0.2522118425649442,0.23091581510664394,2.641636706403398,-0.4626241332440134,2.5115865656575833
46,0.0,0.14617701356586865,-1.4742782348604635,-2.224307517862174,-1.4742782348604635,-2.224307517862174
46,0.5,0.14617701356586865,-1.4742782348604635,-2.224307517862174,0.33899090418573474,-2.3560637869291963
47,0.0,0.8347161574376027,-1.096106637823903,-1.7848045950912814,-1.096106637823903,-1.7848045950912814
47,0.5,0.8347161574376027,-1.096106637823903,-1.7848045950912814,0.45931969240635395,-1.8674666999135305
48,0.0,0.6379518735098317,0.7064212667509464,0.05753257283317925,0.7064212667509464,0.05753257283317925
48,0.5,0.6379518735098317,0.7064212667509464,0.05753257283317925,1.3341218498558896,0.573443473424424
49,0.0,-0.6736382152810965,-1.064275879802147,-1.2646663770589672,-1.064275879802147,-1.2646663770589672
49,0.5,-0.6736382152810965,-1.064275879802147,-1.2646663770589672,-0.2981093471098713,-1.6080256723833264
50,0.0,-0.9516904602902558,-0.9437653544455111,-1.2422590933198825,-0.9437653544455111,-1.2422590933198825
50,0.5,-0.9516904602902558,-0.9437653544455111,-1.2422590933198825,-0.367932823756327,-1.5775690337739563
51,0.0,0.5693072543256767,-1.8261564531115582,-1.3042475086723324,-1.8261564531115582,-1.3042475086723324
51,0.5,0.5693072543256767,-1.8261564531115582,-1.3042475086723324,-0.1001529801726563,-1.7668155570501431
