scenario,t,u,x1_0,x2_0,x1,x2
1,0.0,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.4742889784259816,-1.135725513825386
1,0.02564102564102564,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.4960457388342077,-1.0720169583247103
1,0.05128205128205128,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.524844503397343,-1.007657729199761
1,0.07692307692307693,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.5604273933989528,-0.9424759419433265
1,0.10256410256410256,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.6025659867064372,-0.8762977414224469
1,0.1282051282051282,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.6510687778034097,-0.8089569716770004
1,0.15384615384615385,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.7057604552709726,-0.7402927135012101
1,0.1794871794871795,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.7664650259251595,-0.6701486076563095
1,0.20512820512820512,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.832989207483435,-0.5983729945746578
1,0.23076923076923075,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.9051020524323734,-0.5248195656945064
1,0.2564102564102564,0.28828707213666993,2.4742889784259816,-1.135725513825386,2.982512131059722,-0.4493486193382445
1,0.28205128205128205,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.064843761891502,-0.3718289379270522
1,0.3076923076923077,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.1516118011744663,-0.2921402158963762
1,0.3333333333333333,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.2421951566827536,-0.2101759375391844
1,0.358974358974359,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.3357965997566814,-0.12584834899734554
1,0.3846153846153846,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.43141824300559,-0.039092589057859284
1,0.41025641025641024,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.52783241754136,0.050128239975328406
1,0.4358974358974359,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.623547583142748,0.14181570167333152
1,0.4615384615384615,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.716788538533803,0.2359293701111137
1,0.48717948717948717,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.8054883036551135,0.3323807013855431
1,0.5128205128205128,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.8872892732635287,0.4310233360646232
1,0.5384615384615384,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.959571031650634,0.5316472261303954
1,0.5641025641025641,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.019504179285691,0.6339724501272461
1,0.5897435897435898,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.0641363655355045,0.7376446930996734
1,0.6153846153846154,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.090508940152289,0.8422335820885627
1,0.641025641025641,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.095810382719262,0.9472343923206924
1,0.6666666666666666,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.0775519140857,1.0520741044808597
1,0.6923076923076923,0.28828707213666993,2.4742889784259816,-1.135725513825386,4.033753292660432,1.1561218575376644
1,0.717948717948718,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.9631304668204774,1.2587047129614612
1,0.7435897435897436,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.8652476089176715,1.3591272902760514
1,0.7692307692307692,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.740625082447025,1.456695051572915
1,0.7948717948717948,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.590776526026533,1.5507397538720258
1,0.8205128205128205,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.4181676453540146,1.640644063613607
1,0.8461538461538461,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.2260934247383806,1.7258650016171893
1,0.8717948717948718,0.28828707213666993,2.4742889784259816,-1.135725513825386,3.018484012612798,1.8059527695752557
