t,u,x1,x2
0.0,0.542641286533492,-1.651220126814914,-1.8116228114422561
0.0010005002501250625,0.542641286533492,-1.6450965307160428,-1.8132705064764039
0.002001000500250125,0.542641286533492,-1.6389751537264237,-1.814912925757261
0.003001500750375187,0.542641286533492,-1.632856311768219,-1.816549511102201
0.00400200100050025,0.542641286533492,-1.626740213497187,-1.8181800518374995
0.0050025012506253125,0.542641286533492,-1.6206269376377471,-1.8198045133047023
0.006003001500750374,0.542641286533492,-1.6145166408572633,-1.82142287220927
0.007003501750875437,0.542641286533492,-1.6084094282515429,-1.8230351325258862
0.0080040020010005,0.542641286533492,-1.6023054255294646,-1.8246412866992916
0.009004502251125562,0.542641286533492,-1.5962045447505102,-1.8262413401430402
0.010005002501250625,0.542641286533492,-1.590107179762157,-1.8278352961907796
0.011005502751375688,0.542641286533492,-1.5840131597608937,-1.829423153396776
0.012006003001500749,0.542641286533492,-1.5779226998621436,-1.8310049185732409
0.013006503251625811,0.542641286533492,-1.5718360664376632,-1.8325806001555567
0.014007003501750874,0.542641286533492,-1.5657531457419913,-1.8341501945416654
0.015007503751875937,0.542641286533492,-1.5596739711677097,-1.8357137027890338
0.016008004002001,0.542641286533492,-1.5535985761074,-1.8372711259551278
0.01700850425212606,0.542641286533492,-1.5475271398652468,-1.8388224719003927
0.018009004502251125,0.542641286533492,-1.5414599492089294,-1.8403677534956475
0.019009504752376186,0.542641286533492,-1.5353968982225696,-1.8419069653032452
0.02001000500250125,0.542641286533492,-1.529338060392466,-1.8434401102499807
0.02101050525262631,0.542641286533492,-1.523283509204917,-1.8449671912626484
0.022011005502751375,0.542641286533492,-1.5172333591938443,-1.8464882142777068
0.023011505752876436,0.542641286533492,-1.5111878133937608,-1.8480031917205904
0.024012006003001497,0.542641286533492,-1.505146878853907,-1.849512121646844
0.02501250625312656,0.542641286533492,-1.4991106453969751,-1.851015008181068
0.026013006503251623,0.542641286533492,-1.4930792028456576,-1.8525118554478617
0.027013506753376687,0.542641286533492,-1.487052643202186,-1.8540026685528723
0.028014007003501748,0.542641286533492,-1.4810310704655547,-1.8554874580016922
0.029014507253626812,0.542641286533492,-1.475014567528707,-1.856966224799724
0.030015007503751873,0.542641286533492,-1.4690032257183026,-1.858438973748529
0.031015507753876938,0.542641286533492,-1.4629971363610017,-1.8599057096496678
0.032016008004002,0.542641286533492,-1.4569963865254274,-1.8613664377972061
0.03301650825412706,0.542641286533492,-1.4510009725114668,-1.8628211739839384
0.03401700850425212,0.542641286533492,-1.4450110461385721,-1.864269916014551
0.03501750875437719,0.542641286533492,-1.4390266964549305,-1.8657126689541437
0.03601800900450225,0.542641286533492,-1.4330480125087295,-1.8671494378678162
0.03701850925462731,0.542641286533492,-1.4270750833481565,-1.8685802278206678
0.03801900950475237,0.542641286533492,-1.4211079980213985,-1.8700050438777984
0.03901950975487744,0.542641286533492,-1.4151468455766427,-1.8714238911043077
0.0400200100050025,0.542641286533492,-1.409191715062077,-1.8728367745652952
0.04102051025512756,0.542641286533492,-1.403242695525888,-1.8742436993258609
0.04202101050525262,0.542641286533492,-1.3972997712292659,-1.8756446817541519
0.04302151075537768,0.542641286533492,-1.3913629890942514,-1.877039731459285
0.04402201100550275,0.542641286533492,-1.385432516477934,-1.8784288450594215
0.04502251125562781,0.542641286533492,-1.3795084362203671,-1.8798120282893132
0.04602301150575287,0.542641286533492,-1.3735908311616036,-1.881189286883712
0.047023511755877934,0.542641286533492,-1.3676797841416963,-1.8825606265773696
0.048024012006002995,0.542641286533492,-1.3617753780006985,-1.883926053105038
0.04902451225612806,0.542641286533492,-1.3558776955786631,-1.8852855722014688
0.05002501250625312,0.542641286533492,-1.3499868197156433,-1.886639189601414
0.051025512756378184,0.542641286533492,-1.344102833251692,-1.8879869110396252
0.052026013006503245,0.542641286533492,-1.338225593586065,-1.889328768561272
0.05302651325662831,0.542641286533492,-1.3323553357089286,-1.890664750144191
0.054027013506753374,0.542641286533492,-1.3264921402255,-1.8919948617839546
0.055027513756878435,0.542641286533492,-1.3206360834166315,-1.893319109980816
0.056028014007003496,0.542641286533492,-1.314787241563175,-1.8946375012350287
0.05702851425712856,0.542641286533492,-1.3089456909459825,-1.8959500420468463
0.058029014507253625,0.542641286533492,-1.3031115078459066,-1.8972567389165222
0.059029514757378686,0.542641286533492,-1.297284768543799,-1.8985575983443101
0.06003001500750375,0.542641286533492,-1.2914655493205118,-1.8998526268304634
0.06103051525762881,0.542641286533492,-1.285653838110372,-1.9011418413488617
0.062031015507753876,0.542641286533492,-1.2798496428273152,-1.9024252565047692
0.06303151575787894,0.542641286533492,-1.2740531288376478,-1.9037028682372121
0.064032016008004,0.542641286533492,-1.2682643662620015,-1.904974683776748
0.06503251625812906,0.542641286533492,-1.2624834252210075,-1.9062407103539352
0.06603301650825412,0.542641286533492,-1.2567103758352978,-1.9075009551993307
0.06703351675837918,0.542641286533492,-1.2509452882255034,-1.908755425543493
0.06803401700850424,0.542641286533492,-1.2451882325122563,-1.9100041286169798
0.06903451725862932,0.542641286533492,-1.2394392788161877,-1.9112470716503487
0.07003501750875438,0.542641286533492,-1.2336984972579292,-1.9124842618741575
0.07103551775887944,0.542641286533492,-1.2279657736595733,-1.9137157273016472
0.0720360180090045,0.542641286533492,-1.222241284831838,-1.9149414631323185
0.07303651825912956,0.542641286533492,-1.2165251115345947,-1.91616147539698
0.07403701850925462,0.542641286533492,-1.2108173180355017,-1.9173757719862088
0.07503751875937968,0.542641286533492,-1.2051179686022175,-1.9185843607905813
0.07603801900950474,0.542641286533492,-1.1994271275024002,-1.9197872497006736
