scenario,t,u,x1_0,x2_0,x1,x2
1,0.0,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2100515134961214,-0.23125361609290973
1,0.05263157894736842,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2410298141265985,-0.29577337028185235
1,0.10526315789473684,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2674296455676786,-0.361807576427257
1,0.15789473684210525,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2881816300604978,-0.429087088713484
1,0.21052631578947367,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.3021751649651614,-0.4972859401994744
1,0.2631578947368421,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.3083013375300594,-0.5660196061679977
1,0.3157894736842105,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.3055124726453027,-0.6348455075038562
1,0.3684210526315789,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2928939160866502,-0.7032698082160556
1,0.42105263157894735,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.2697319449130438,-0.7707553917998595
1,0.47368421052631576,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.235579991484807,-0.8367333812088799
1,0.5263157894736842,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.190332218891779,-0.9006215395975983
1,0.5789473684210527,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.134245461689336,-0.9618411587066295
1,0.631578947368421,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-1.0679486434633148,-1.0198365167141934
1,0.6842105263157894,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.9924245673098404,-1.0740946841569023
1,0.7368421052631579,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.9089543177985969,-1.1241626261577848
1,0.7894736842105263,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.8190382290759448,-1.169660806538959
1,0.8421052631578947,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.7243027369206297,-1.2102924567670492
1,0.894736842105263,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.6264010313761135,-1.2458473812079691
1,0.9473684210526315,0.28828707213666993,-1.2100515134961214,-0.23125361609290973,-0.526920223796923,-1.2762009190104786
