scenario,t,u,x1,x2
1,1.5,0.3314991405766181,0.43321256587671886,-2.2798128494599883
1,1.5555555555555556,0.3314991405766181,0.4732041176588018,-2.2545990761678167
1,1.6111111111111112,0.3314991405766181,0.5065579310642032,-2.2273568253895744
1,1.6666666666666667,0.3314991405766181,0.5350889061197145,-2.1984030009672004
1,1.7222222222222223,0.3314991405766181,0.5601616692158329,-2.167965737888121
1,1.7777777777777777,0.3314991405766181,0.5828105232843951,-2.1362070320080035
1,1.8333333333333333,0.3314991405766181,0.6038271600069426,-2.1032389429772516
1,1.8888888888888888,0.3314991405766181,0.6238212680967634,-2.0691344159170297
1,1.9444444444444444,0.3314991405766181,0.6432702812755271,-2.033936196311541
1,2.0,0.13394160193842675,0.6625571490557775,-1.9976633736658718
1,2.0555555555555554,0.13394160193842675,0.6718491169708924,-1.960603299050484
1,2.111111111111111,0.13394160193842675,0.6829217994541416,-1.9229764547728605
1,2.1666666666666665,0.13394160193842675,0.6956433822153283,-1.8846883416168387
1,2.2222222222222223,0.13394160193842675,0.7099365799905755,-1.8456496632143504
1,2.2777777777777777,0.13394160193842675,0.7257709446112119,-1.8057739627158207
1,2.3333333333333335,0.13394160193842675,0.7431549305072441,-1.764975679715292
1,2.388888888888889,0.13394160193842675,0.7621300761584835,-1.7231683289351207
1,2.4444444444444446,0.13394160193842675,0.7827677277511231,-1.6802622849034972
1,2.5,-0.20349208220247061,0.8051688947188996,-1.6361613137108977
1,2.5555555555555554,-0.20349208220247061,0.8114985978200141,-1.5912683774415268
1,2.611111111111111,-0.20349208220247061,0.8211189072748593,-1.5459320891171164
1,2.6666666666666665,-0.20349208220247061,0.833784614147305,-1.499976322228233
1,2.7222222222222223,-0.20349208220247061,0.8493388997562716,-1.4532360941426248
1,2.7777777777777777,-0.20349208220247061,0.8676991224319569,-1.4055534446104951
1,2.8333333333333335,-0.20349208220247061,0.8888476042128957,-1.3567733849833974
1,2.888888888888889,-0.20349208220247061,0.9128201561207067,-1.3067401870500228
1,2.9444444444444446,-0.20349208220247061,0.93970116620992,-1.2552947134402093
1,3.0,-0.24117016895080678,0.9696201651728675,-1.202272162514584
1,3.0555555555555554,-0.24117016895080678,1.000677041270735,-1.1475552994246982
1,3.111111111111111,-0.24117016895080678,1.0351632312156358,-1.0910203685180242
1,3.1666666666666665,-0.24117016895080678,1.073291088491937,-1.0324692885095152
1,3.2222222222222223,-0.24117016895080678,1.1153038113676317,-0.9716931027897369
1,3.2777777777777777,-0.24117016895080678,1.1614725256314584,-0.9084690946415857
1,3.3333333333333335,-0.24117016895080678,1.2120910409719576,-0.8425580692309811
1,3.388888888888889,-0.24117016895080678,1.267462365243814,-0.7737042852578309
1,3.4444444444444446,-0.24117016895080678,1.3278801073982438,-0.7016355080928739
1,3.5,-0.9788369282427141,1.393607115345106,-0.6260639504980924
1,3.5555555555555554,-0.9788369282427141,1.4230785287321244,-0.5478393178311233
1,3.611111111111111,-0.9788369282427141,1.45621856648049,-0.46787494983728556
1,3.6666666666666665,-0.9788369282427141,1.4924873719855558,-0.3859800004986366
1,3.7222222222222223,-0.9788369282427141,1.531221236938532,-0.3019982601545155
1,3.7777777777777777,-0.9788369282427141,1.571586121200828,-0.2158151314292745
1,3.8333333333333335,-0.9788369282427141,1.6125321395420238,-0.1273681807164737
1,3.888888888888889,-0.9788369282427141,1.6527547802983884,-0.03665926681301639
1,3.9444444444444446,-0.9788369282427141,1.690652614999304,0.05622801255336037
1,4.0,-0.6592687980125758,1.7243159203146523,0.15111268168610845
1,4.055555555555555,-0.6592687980125758,1.7697472618007803,0.24820096514456436
1,4.111111111111111,-0.6592687980125758,1.8070773617807552,0.34760080932924703
1,4.166666666666667,-0.6592687980125758,1.8333886774726027,0.4487822629241657
1,4.222222222222222,-0.6592687980125758,1.8456133404345678,0.5510491389208525
1,4.277777777777778,-0.6592687980125758,1.840745749962487,0.653533814248494
1,4.333333333333333,-0.6592687980125758,1.8161309108389678,0.7552109582780951
1,4.388888888888889,-0.6592687980125758,1.769771699058081,0.8549237185669085
1,4.444444444444445,-0.6592687980125758,1.7006577307053568,0.951430687914701
1,4.5,-0.7532132586397919,1.608996796793238,1.0434675934839004
1,4.555555555555555,-0.7532132586397919,1.4911327090766302,1.1296711785984674
1,4.611111111111111,-0.7532132586397919,1.3552004475640598,1.2088116693597917
1,4.666666666666667,-0.7532132586397919,1.2051099191664416,1.2799869502396497
1,4.722222222222222,-0.7532132586397919,1.0453543006416872,1.342533873306267
1,4.777777777777778,-0.7532132586397919,0.880562479040648,1.3960443568583962
1,4.833333333333333,-0.7532132586397919,0.7150613748862872,1.4403612261366512
1,4.888888888888889,-0.7532132586397919,0.5525620274703639,1.4755515977686595
1,4.944444444444445,-0.7532132586397919,0.39596363718413086,1.5018667729085182
1,5.0,0.384802552808172,0.24728418858181211,1.5196947155048122
1,5.055555555555555,0.384802552808172,0.16859359051971287,1.5312244614214647
1,5.111111111111111,0.384802552808172,0.09479265964827893,1.538517669953585
1,5.166666666666667,0.384802552808172,0.026013820665669762,1.5418501351375447
1,5.222222222222222,0.384802552808172,-0.03779175187564578,1.5415002685374921
1,5.277777777777778,0.384802552808172,-0.09681001611609348,1.5377397340774968
1,5.333333333333333,0.384802552808172,-0.15132385389111047,1.5308270189218358
1,5.388888888888889,0.384802552808172,-0.20168126152239318,1.521002933829456
1,5.444444444444445,0.384802552808172,-0.2482673175503977,1.508487818442566
1,5.5,0.7488831211453826,-0.29148398884571347,1.4934800606706697
1,5.555555555555555,0.7488831211453826,-0.31216807408687713,1.476705251276976
1,5.611111111111111,0.7488831211453826,-0.3314663278734155,1.4588208498736799
1,5.666666666666667,0.7488831211453826,-0.34955811362041145,1.4398979330173716
1,5.722222222222222,0.7488831211453826,-0.36660958784660846,1.4199995190130101
1,5.777777777777778,0.7488831211453826,-0.3827702724051909,1.3991792827995568
1,5.833333333333333,0.7488831211453826,-0.3981753920224251,1.3774828550273714
1,5.888888888888889,0.7488831211453826,-0.41294720270782953,1.3549486143215645
1,5.944444444444445,0.7488831211453826,-0.4271968266397945,1.3316086965995835
1,6.0,-0.32520619072275325,-0.4410254164228282,1.3074895541719247
1,6.055555555555555,-0.32520619072275325,-0.5131151767948389,1.2809741750749977
1,6.111111111111111,-0.32520619072275325,-0.5831772415911826,1.2505137408194482
1,6.166666666666667,-0.32520619072275325,-0.6518961210314274,1.2162006831693237
1,6.222222222222222,-0.32520619072275325,-0.7199773208422534,1.1780908116581592
1,6.277777777777778,-0.32520619072275325,-0.7881423588036369,1.1361981474595066
1,6.333333333333333,-0.32520619072275325,-0.857125873687031,1.0905006752631623
1,6.388888888888889,-0.32520619072275325,-0.9276782520913099,1.0409320312612744
1,6.444444444444445,-0.32520619072275325,-1.0005663173014225,0.9873822990995946
1,6.5,0.9849184513591351,-1.0765728833285313,0.9297001393082994
1,6.555555555555555,0.9849184513591351,-1.0832505202418306,0.8697184523898873
1,6.611111111111111,0.9849184513591351,-1.0929987290163532,0.8092801947946398
1,6.666666666666667,0.9849184513591351,-1.105559585345744,0.7482221700900561
1,6.722222222222222,0.9849184513591351,-1.1206930386173644,0.6863937841769827
1,6.777777777777778,0.9849184513591351,-1.1381677547310132,0.6236584545123838
1,6.833333333333333,0.9849184513591351,-1.1577444129607415,0.5598927846642884
1,6.888888888888889,0.9849184513591351,-1.1791599624445273,0.4949872045777552
1,6.944444444444445,0.9849184513591351,-1.2021120898275217,0.42884776542239605
1,7.0,-0.7369198584325638,-1.2262433201493828,0.361398718945549
1,7.055555555555555,-0.7369198584325638,-1.3492079999232958,0.28988147681885496
1,7.111111111111111,-0.7369198584325638,-1.4776305074614866,0.21138309420018445
1,7.166666666666667,-0.7369198584325638,-1.6112536745388826,0.1256037591798012
1,7.222222222222222,-0.7369198584325638,-1.7492923030038903,0.03227329691175038
1,7.277777777777778,-0.7369198584325638,-1.890222445213348,-0.06881575567823495
1,7.333333333333333,-0.7369198584325638,-2.031526928082333,-0.1777584980203199
1,7.388888888888889,-0.7369198584325638,-2.169463381537407,-0.2944783167254344
1,7.444444444444445,-0.7369198584325638,-2.2988559387063274,-0.4186521183972854
1,7.5,0.0006596731145840362,-2.41301737743927,-0.5496256108894462
1,7.555555555555555,0.0006596731145840362,-2.462364305152349,-0.685184468922059
1,7.611111111111111,0.0006596731145840362,-2.4795583421819987,-0.8226245390012038
1,7.666666666666667,0.0006596731145840362,-2.458022304811991,-0.959971867820243
1,7.722222222222222,0.0006596731145840362,-2.393177003962575,-1.0949352322072625
1,7.777777777777778,0.0006596731145840362,-2.28352209832141,-1.2250499381091968
1,7.833333333333333,0.0006596731145840362,-2.1313713640835275,-1.3478712747678945
1,7.888888888888889,0.0006596731145840362,-1.9429010946910095,-1.461194198582555
1,7.944444444444445,0.0006596731145840362,-1.7273827153207797,-1.5632467068990028
1,8.0,-0.4267589868765458,-1.4958335076373483,-1.6528279731615
1,8.055555555555555,-0.4267589868765458,-1.2818809671499931,-1.7299951463376544
1,8.11111111111111,-0.4267589868765458,-1.0699963177648364,-1.7952977772465788
1,8.166666666666666,-0.4267589868765458,-0.8676519386337662,-1.8490630960256405
1,8.222222222222221,-0.4267589868765458,-0.6801463103027793,-1.8919795046507681
1,8.277777777777779,-0.4267589868765458,-0.5106167767808285,-1.924968442174792
1,8.333333333333334,-0.4267589868765458,-0.3603410087144859,-1.9490717043789707
1,8.38888888888889,-0.4267589868765458,-0.22917367487108695,-1.9653604674767295
1,8.444444444444445,-0.4267589868765458,-0.11600485900658772,-1.974869042395242
1,8.5,-0.5588302903908955,-0.019162278711135197,-1.9785524784233497
1,8.555555555555555,-0.5588302903908955,0.05651254319400317,-1.9774579601913485
1,8.61111111111111,-0.5588302903908955,0.12077771044132304,-1.9724845800006432
1,8.666666666666666,-0.5588302903908955,0.1753360238508387,-1.9642183582008268
1,8.722222222222221,-0.5588302903908955,0.22173417850249424,-1.9531543590610665
1,8.777777777777779,-0.5588302903908955,0.2613345655886946,-1.9397074403166152
1,8.833333333333334,-0.5588302903908955,0.29531353292363965,-1.9242220371828505
1,8.88888888888889,-0.5588302903908955,0.3246715549058772,-1.9069811310551872
1,8.944444444444445,-0.5588302903908955,0.35025205421958583,-1.8882176486924254
1,9.0,0.004171093275918691,0.37275997161737284,-1.8681213378462964
1,9.055555555555555,0.004171093275918691,0.4220441106980692,-1.8460154304881409
1,9.11111111111111,0.004171093275918691,0.4658384328993781,-1.821329091305896
1,9.166666666666666,0.004171093275918691,0.5052847787465576,-1.7943353433241966
1,9.222222222222221,0.004171093275918691,0.5413497620666374,-1.7652481899763215
1,9.277777777777779,0.004171093275918691,0.5748536979820179,-1.7342324424613127
1,9.333333333333334,0.004171093275918691,0.6064918794526196,-1.7014101542645825
1,9.38888888888889,0.004171093275918691,0.6368610271506473,-1.666868060207004
1,9.444444444444445,0.004171093275918691,0.6664797991376851,-1.6306624926460107
1,9.5,0.27212507945835274,0.6957967833536057,-1.592821218595477
1,9.555555555555555,0.27212507945835274,0.7395320677773658,-1.5529456343402654
1,9.61111111111111,0.27212507945835274,0.7828166485811106,-1.5106570862576387
1,9.666666666666666,0.27212507945835274,0.8263123728102771,-1.4659602009675297
1,9.722222222222221,0.27212507945835274,0.8706386461369146,-1.4188266725005116
1,9.777777777777779,0.27212507945835274,0.9163870657247284,-1.3691938372738348
1,9.833333333333334,0.27212507945835274,0.9641383437004887,-1.31696643742302
1,9.88888888888889,0.27212507945835274,1.014475347840644,-1.2620170838062976
1,9.944444444444445,0.27212507945835274,1.0679945381782574,-1.2041856211392927
1,10.0,0.27212507945835274,1.125315479382308,-1.1432785176237017
2,0.0,0.2713538781181213,-0.7216455190527076,-1.8736049236412735
2,0.05555555555555555,0.2713538781181213,-0.5134214895258187,-1.9078030853901864
2,0.1111111111111111,0.2713538781181213,-0.32913661717606146,-1.9310957519702632
2,0.16666666666666666,0.2713538781181213,-0.16855451862660506,-1.9448134977096028
2,0.2222222222222222,0.2713538781181213,-0.030109055859398944,-1.9502343177086334
2,0.2777777777777778,0.2713538781181213,0.08851260555731688,-1.9485261677757373
2,0.3333333333333333,0.2713538781181213,0.18993010864655843,-1.940718182072669
2,0.38888888888888884,0.2713538781181213,0.2767787768680709,-1.927692589216908
2,0.4444444444444444,0.2713538781181213,0.3515307081741212,-1.9101889858822945
2,0.5,-0.8391338227143208,0.41640755366824506,-1.8888163733482952
2,0.5555555555555556,-0.8391338227143208,0.41574344842287403,-1.8657044419656408
2,0.6111111111111112,-0.8391338227143208,0.4158261378436989,-1.8426081827699299
2,0.6666666666666666,-0.8391338227143208,0.41654052701733457,-1.819489813592334
2,0.7222222222222222,-0.8391338227143208,0.417791604139461,-1.7963164467810053
2,0.7777777777777778,-0.8391338227143208,0.4195048963352646,-1.7730603564793592
2,0.8333333333333333,-0.8391338227143208,0.4216212760868507,-1.749697605599514
2,0.8888888888888888,-0.8391338227143208,0.4240934620582936,-1.7262071760556734
2,0.9444444444444444,-0.8391338227143208,0.42688373378329647,-1.702570393572476
2,1.0,0.1628675034729028,0.4299621570545318,-1.6787704627542703
2,1.0555555555555556,0.1628675034729028,0.4863477480579869,-1.6532954528800574
2,1.1111111111111112,0.1628675034729028,0.5384277371614523,-1.6248115027737344
2,1.1666666666666667,0.1628675034729028,0.5871659857250807,-1.593531081169204
2,1.2222222222222223,0.1628675034729028,0.633425681331449,-1.5596155692165254
2,1.2777777777777777,0.1628675034729028,0.6779836601214413,-1.5231809219214585
2,1.3333333333333333,0.1628675034729028,0.7215447872602081,-1.4843023458060753
2,1.3888888888888888,0.1628675034729028,0.7647529751347445,-1.443016550291457
2,1.4444444444444444,0.1628675034729028,0.8082070134184871,-1.3993257577272944
2,1.5,0.6783817188383094,0.8524772370972513,-1.3532006963440812
2,1.5555555555555556,0.6783817188383094,0.9261917833543655,-1.30379371679453
2,1.6111111111111112,0.6783817188383094,1.0010665259894933,-1.2502658796529262
2,1.6666666666666667,0.6783817188383094,1.0782135815329097,-1.1925190721249808
2,1.7222222222222223,0.6783817188383094,1.158748858122115,-1.1303989528371214
2,1.7777777777777777,0.6783817188383094,1.2438045250276941,-1.06368509384064
2,1.8333333333333333,0.6783817188383094,1.3345410837018357,-0.9920933283976038
2,1.8888888888888888,0.6783817188383094,1.4321486205876726,-0.9152750355275148
2,1.9444444444444444,0.6783817188383094,1.5378363248734748,-0.8328152616668456
2,2.0,-0.413963495824732,1.652805933968019,-0.7442320232067344
2,2.0555555555555554,-0.413963495824732,1.716550469882626,-0.650677858730454
2,2.111111111111111,-0.413963495824732,1.7889984112754793,-0.5533413844986577
2,2.1666666666666665,-0.413963495824732,1.8697879334184972,-0.451746089412152
2,2.2222222222222223,-0.413963495824732,1.958265192961889,-0.34544518709242394
2,2.2777777777777777,-0.413963495824732,2.0533209142773905,-0.2340399451842069
2,2.3333333333333335,-0.413963495824732,2.15319339742967,-0.11721024704050598
2,2.388888888888889,-0.413963495824732,2.2552477865586154,0.005243750614022116
2,2.4444444444444446,-0.413963495824732,2.355736322183335,0.13334435359178262
2,2.5,0.9758595220763873,2.4496267266463536,0.26687067199663533
2,2.5555555555555554,0.9758595220763873,2.609521825622644,0.4074639276284205
2,2.611111111111111,0.9758595220763873,2.7511148500494267,0.5564780024863996
2,2.6666666666666665,0.9758595220763873,2.8630487200934076,0.7125930336957381
2,2.7222222222222223,0.9758595220763873,2.932652296582165,0.8738103915160058
2,2.7777777777777777,0.9758595220763873,2.9476207423188874,1.0374301329526587
2,2.8333333333333335,0.9758595220763873,2.8983777642631536,1.2001333826525529
2,2.888888888888889,0.9758595220763873,2.780597130100372,1.3582010378553815
2,2.9444444444444446,0.9758595220763873,2.597171980106536,1.5078692130281306
2,3.0,0.09438208099464518,2.3585635796120963,1.6457497697564418
2,3.0555555555555554,0.09438208099464518,2.0350389055817595,1.7679012441487987
2,3.111111111111111,0.09438208099464518,1.699203937201519,1.8716400336615948
2,3.1666666666666665,0.09438208099464518,1.370943388402989,1.9568467026221052
2,3.2222222222222223,0.09438208099464518,1.0653891405853986,2.0243903375339967
2,3.2777777777777777,0.09438208099464518,0.7919324865835784,2.075819185854776
2,3.3333333333333335,0.09438208099464518,0.5546531716241676,2.1130537525924753
2,3.388888888888889,0.09438208099464518,0.3535746187775534,2.1381188899204666
2,3.4444444444444446,0.09438208099464518,0.18609256956757747,2.15296250068739
2,3.5,0.9187717845344165,0.04822739573666825,2.1593444359129217
2,3.5555555555555554,0.9187717845344165,-0.02304684038194975,2.159976960884889
2,3.611111111111111,0.9187717845344165,-0.08114334883146966,2.157027538069723
2,3.6666666666666665,0.9187717845344165,-0.12842983643604122,2.1511613283852964
2,3.7222222222222223,0.9187717845344165,-0.16692914651634447,2.1429206142517856
2,3.7777777777777777,0.9187717845344165,-0.19833265446064033,2.132744995932337
2,3.8333333333333335,0.9187717845344165,-0.2240327159915181,2.12098906976002
2,3.888888888888889,0.9187717845344165,-0.24516203284723168,2.1079368556010545
2,3.9444444444444446,0.9187717845344165,-0.26263545486731305,2.093816092708553
2,4.0,-0.2874258404285881,-0.2771877622045042,2.0788089008807713
2,4.055555555555555,-0.2874258404285881,-0.35068342829157506,2.061307512141347
2,4.111111111111111,-0.2874258404285881,-0.4124890016197675,2.0400601096927673
2,4.166666666666667,-0.2874258404285881,-0.4651399465355852,2.015643910953886
2,4.222222222222222,-0.2874258404285881,-0.510712489067835,1.9885083748837966
2,4.277777777777778,-0.2874258404285881,-0.5508882659187201,1.9589979115106522
2,4.333333333333333,-0.2874258404285881,-0.5870300044174653,1.9273735504569396
2,4.388888888888889,-0.2874258404285881,-0.6202372751313155,1.8938272068336142
2,4.444444444444445,-0.2874258404285881,-0.651406712747322,1.858496007748944
2,4.5,0.03445558314258457,-0.6812784834001309,1.8214724898900632
2,4.555555555555555,0.03445558314258457,-0.693634914405336,1.7832864820990857
2,4.611111111111111,0.03445558314258457,-0.7075567210942225,1.7443700377896487
2,4.666666666666667,0.03445558314258457,-0.723021758221095,1.7046386523773347
2,4.722222222222222,0.03445558314258457,-0.7400396362496683,1.6640053153586336
2,4.777777777777778,0.03445558314258457,-0.7586519309969644,1.6223823698671458
2,4.833333333333333,0.03445558314258457,-0.7789263849044471,1.5796796041872088
2,4.888888888888889,0.03445558314258457,-0.8009585185348002,1.5358021793614571
2,4.944444444444445,0.03445558314258457,-0.8248702213125442,1.4906491917769493
2,5.0,0.9760267914141922,-0.8508088655530063,1.4441122411438392
2,5.055555555555555,0.9760267914141922,-0.8280203014482478,1.3975001269717378
2,5.111111111111111,0.9760267914141922,-0.8096908498503038,1.3520272235231414
2,5.166666666666667,0.9760267914141922,-0.795098729291364,1.3074659228113992
2,5.222222222222222,0.9760267914141922,-0.7836731921273642,1.2636249063759808
2,5.277777777777778,0.9760267914141922,-0.7749584900904242,1.2203415596343923
2,5.333333333333333,0.9760267914141922,-0.7685839169967753,1.1774755223641187
2,5.388888888888889,0.9760267914141922,-0.7642478008704503,1.1349054137192596
2,5.444444444444445,0.9760267914141922,-0.7617018322771004,1.0925252629306972
2,5.5,-0.5914959345808954,-0.7607399424584672,1.050241917480814
2,5.555555555555555,-0.5914959345808954,-0.8481948349585654,1.0055535339070767
2,5.611111111111111,-0.5914959345808954,-0.9374454579266014,0.9559618269245267
2,5.666666666666667,-0.5914959345808954,-1.0294247897401159,0.9013400262296021
2,5.722222222222222,-0.5914959345808954,-1.1251005691996234,0.8415114152773963
2,5.777777777777778,-0.5914959345808954,-1.2254661750607923,0.7762419958850468
2,5.833333333333333,-0.5914959345808954,-1.3315180453244295,0.7052432413404123
2,5.888888888888889,-0.5914959345808954,-1.444221067331442,0.628172360783752
2,5.944444444444445,-0.5914959345808954,-1.564452373467626,0.5446349007258923
2,6.0,0.9521057371545467,-1.692913738211982,0.45419200670600174
2,6.055555555555555,0.9521057371545467,-1.7421777381009795,0.3587918834737741
2,6.111111111111111,0.9521057371545467,-1.7952455071251974,0.2605452712718481
2,6.166666666666667,0.9521057371545467,-1.850744522941103,0.15927602468697633
2,6.222222222222222,0.9521057371545467,-1.9069010212287483,0.05489561233268099
2,6.277777777777778,0.9521057371545467,-1.9614486931129107,-0.052571833366445705
2,6.333333333333333,0.9521057371545467,-2.011575236691903,-0.16296116997565122
2,6.388888888888889,0.9521057371545467,-2.053914518685888,-0.2759358488764039
2,6.444444444444445,0.9521057371545467,-2.0846110038301866,-0.3909581264460857
2,6.5,-0.9201414659283633,-2.099488654074015,-0.5072661732733416
2,6.555555555555555,-0.9201414659283633,-2.200076982990211,-0.6267867558059839
2,6.611111111111111,-0.9201414659283633,-2.2781721774835693,-0.7513007034668159
2,6.666666666666667,-0.9201414659283633,-2.3267683655238445,-0.8793658083984842
2,6.722222222222222,-0.9201414659283633,-2.3393255707697946,-1.0091578279140514
2,6.777777777777778,-0.9201414659283633,-2.310805543956531,-1.1385254170432835
2,6.833333333333333,-0.9201414659283633,-2.238733155046154,-1.2651040221325398
2,6.888888888888889,-0.9201414659283633,-2.1240510766491667,-1.3864824951978176
2,6.944444444444445,-0.9201414659283633,-1.9713769464378874,-1.5004046999109961
2,7.0,-0.961346642832577,-1.78857409674608,-1.604965491072867
2,7.055555555555555,-0.961346642832577,-1.587831241702941,-1.6988227046810853
2,7.111111111111111,-0.961346642832577,-1.377410183384058,-1.781213608210492
2,7.166666666666667,-0.961346642832577,-1.1672985624691243,-1.8518772832965522
2,7.222222222222222,-0.961346642832577,-0.965755970489346,-1.9110730363294925
2,7.277777777777778,-0.961346642832577,-0.778774317803292,-1.9594536361628108
2,7.333333333333333,-0.961346642832577,-0.6100080343022231,-1.9979404014213222
2,7.388888888888889,-0.961346642832577,-0.46105983521900945,-2.0275991719872137
2,7.444444444444445,-0.961346642832577,-0.3319506016079448,-2.0495369542705784
2,7.5,-0.6119656172896413,-0.22161449787811435,-2.0648303419360694
2,7.555555555555555,-0.6119656172896413,-0.11061823130815046,-2.073969905412351
2,7.611111111111111,-0.6119656172896413,-0.01773644696274085,-2.0774567198732723
2,7.666666666666667,-0.6119656172896413,0.05959361745436203,-2.0762276319471242
2,7.722222222222222,-0.6119656172896413,0.12381886973527387,-2.071077270002994
2,7.777777777777778,-0.6119656172896413,0.17715609757069475,-2.062671115217118
2,7.833333333333333,-0.6119656172896413,0.22154169351097772,-2.0515589691831653
2,7.888888888888889,-0.6119656172896413,0.25862649189799775,-2.03819160045715
2,7.944444444444445,-0.6119656172896413,0.28979060732644213,-2.022933336480079
2,8.0,-0.9768289102407297,0.3161776372426973,-2.006080926426644
2,8.055555555555555,-0.9768289102407297,0.3200394588415225,-1.988406364263873
2,8.11111111111111,-0.9768289102407297,0.3235652342417381,-1.9705271154473258
2,8.166666666666666,-0.9768289102407297,0.3268225760438795,-1.952459592038198
2,8.222222222222221,-0.9768289102407297,0.32986672026795266,-1.93421725936438
2,8.277777777777779,-0.9768289102407297,0.3327416164775588,-1.9158107135311344
2,8.333333333333334,-0.9768289102407297,0.33548257308988677,-1.8972483282538408
2,8.38888888888889,-0.9768289102407297,0.3381180261702374,-1.8785366893129039
2,8.444444444444445,-0.9768289102407297,0.3406713722399799,-1.8596810525485776
2,8.5,-0.10625462620441817,0.3431614102186608,-1.8406854488969846
2,8.555555555555555,-0.10625462620441817,0.39096548403497167,-1.820266198434089
2,8.61111111111111,-0.10625462620441817,0.43348418334059047,-1.7973426194948028
2,8.666666666666666,-0.10625462620441817,0.4717517544252923,-1.7721793492357538
2,8.722222222222221,-0.10625462620441817,0.5066524700350044,-1.7449873675547989
2,8.777777777777779,-0.10625462620441817,0.538942938477932,-1.7159326043865908
2,8.833333333333334,-0.10625462620441817,0.5692677791171679,-1.6851412761389013
2,8.88888888888889,-0.10625462620441817,0.5981820385908989,-1.652706830404887
2,8.944444444444445,-0.10625462620441817,0.6261671132316377,-1.6186941608730927
2,9.0,0.3038746232948446,0.6536425898856927,-1.5831425494141533
2,9.055555555555555,0.3038746232948446,0.7029016118686657,-1.5454521348353738
2,9.11111111111111,0.3038746232948446,0.7509534820235237,-1.505062803412854
2,9.166666666666666,0.3038746232948446,0.7985688213428291,-1.4620191701011203
2,9.222222222222221,0.3038746232948446,0.8464616804172022,-1.4163257809378897
2,9.277777777777779,0.3038746232948446,0.8953077403097861,-1.3679483209141776
2,9.333333333333334,0.3038746232948446,0.9457608840460844,-1.3168155765437286
2,9.38888888888889,0.3038746232948446,0.9984675778661614,-1.2628202959207648
2,9.444444444444445,0.3038746232948446,1.0540798324490275,-1.2058192182125236
2,9.5,0.4226327604741733,1.113266352407158,-1.1456325665219456
2,9.555555555555555,0.4226327604741733,1.1832888586324923,-1.0818582638970065
2,9.61111111111111,0.4226327604741733,1.2583228362290968,-1.0140605998892052
2,9.666666666666666,0.4226327604741733,1.3392645646011438,-0.9419337366958124
2,9.722222222222221,0.4226327604741733,1.4270297692879474,-0.8651246029798465
2,9.777777777777779,0.4226327604741733,1.522541053508858,-0.7832283930598766
2,9.833333333333334,0.4226327604741733,1.6266927467466274,-0.6957911260459904
2,9.88888888888889,0.4226327604741733,1.7402886774290938,-0.6023096009723866
2,9.944444444444445,0.4226327604741733,1.8639412146410372,-0.5022402069638825
2,10.0,0.4226327604741733,1.9979197304658405,-0.3950141809338007
3,0.0,-0.48998310418175084,2.0363857407214194,-1.7262828844476863
3,0.05555555555555555,-0.48998310418175084,1.9057849556150017,-1.616994544888722
3,0.1111111111111111,-0.48998310418175084,1.8157187948708067,-1.5137820949841747
3,0.16666666666666666,-0.48998310418175084,1.7563844919305234,-1.4146828500835908
3,0.2222222222222222,-0.48998310418175084,1.7213159853625688,-1.3181815000957524
3,0.2777777777777778,-0.48998310418175084,1.7061550927303617,-1.223057874363887
