scenario,t,u,x1_0,x2_0,x1,x2
1,0.0,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-1.8261564531115582,-1.3042475086723324
1,0.1111111111111111,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-1.4640390984127756,-1.4877370985650258
1,0.2222222222222222,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-1.058158891515938,-1.627973306586061
1,0.3333333333333333,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-0.6668269452599805,-1.7234543862888982
1,0.4444444444444444,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-0.32705147505571813,-1.7780976712078638
1,0.5555555555555556,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,-0.051150584691073836,-1.7985181358550446
1,0.6666666666666666,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,0.1653458164624702,-1.791672842541132
1,0.7777777777777777,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,0.3342903286937028,-1.7635367552779835
1,0.8888888888888888,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,0.46874768362619906,-1.718661266309249
1,1.0,0.28828707213666993,-1.8261564531115582,-1.3042475086723324,0.5802305380522921,-1.6602187992186976
2,0.0,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-1.9981751787629227,0.7113239744875317
2,0.1111111111111111,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-2.241984732253066,0.47628505237772717
2,0.2222222222222222,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-2.539271097950785,0.21110409643590378
2,0.3333333333333333,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-2.8698768307362945,-0.0892720632088393
2,0.4444444444444444,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-3.179207553814582,-0.4259217285283896
2,0.5555555555555556,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-3.3642335360243947,-0.7912051218451019
2,0.6666666666666666,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-3.294233093160219,-1.1640208863762656
2,0.7777777777777777,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-2.894661537157516,-1.510850883732863
2,0.8888888888888888,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-2.236863175990218,-1.7975517444952551
2,1.0,-0.23850302072976692,-1.9981751787629227,0.7113239744875317,-1.5072353594837513,-2.005304509809178
3,0.0,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5765807961459339,2.3438398842745123
3,0.1111111111111111,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5309101448899238,2.2826134114390455
3,0.2222222222222222,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5098571335404629,2.2249595494544976
3,0.3333333333333333,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5028098130342092,2.168797997482485
3,0.4444444444444444,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5041909654132829,2.11291445253516
3,0.5555555555555556,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5110042259108639,2.0565557335907974
3,0.6666666666666666,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5216316464731156,1.999217393315678
3,0.7777777777777777,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5352227150947783,1.940528282597314
3,0.8888888888888888,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5513723857679914,1.8801847301459922
3,1.0,0.3260958106713372,-0.5765807961459339,2.3438398842745123,-0.5699533346847981,1.8179118443142672
4,0.0,-0.6726985477944933,-2.388123837945271,1.268582852483787,-2.388123837945271,1.268582852483787
4,0.1111111111111111,-0.6726985477944933,-2.388123837945271,1.268582852483787,-2.5103087073362773,0.9976687220522316
4,0.2222222222222222,-0.6726985477944933,-2.388123837945271,1.268582852483787,-2.757868455542301,0.7061027597818551
4,0.3333333333333333,-0.6726985477944933,-2.388123837945271,1.268582852483787,-3.119916210306045,0.38055220676875
4,0.4444444444444444,-0.6726985477944933,-2.388123837945271,1.268582852483787,-3.569495375315185,0.009477487123277457
4,0.5555555555555556,-0.6726985477944933,-2.388123837945271,1.268582852483787,-4.021205032550546,-0.41288310428584
4,0.6666666666666666,-0.6726985477944933,-2.388123837945271,1.268582852483787,-4.287407960040538,-0.8773667427601668
4,0.7777777777777777,-0.6726985477944933,-2.388123837945271,1.268582852483787,-4.116523317671532,-1.3492824512628119
4,0.8888888888888888,-0.6726985477944933,-2.388123837945271,1.268582852483787,-3.404746596846148,-1.7716376130952907
4,1.0,-0.6726985477944933,-2.388123837945271,1.268582852483787,-2.3787651634137577,-2.094056219366368
5,0.0,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,-0.23463974373249652,-0.6000128525546691
5,0.1111111111111111,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,-0.07494906017832037,-0.6173353975721269
5,0.2222222222222222,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,0.09726098266658749,-0.6162043450471536
5,0.3333333333333333,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,0.2807880135285661,-0.5953042089660017
5,0.4444444444444444,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,0.47568994441764234,-0.5533871608949807
5,0.5555555555555556,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,0.6834038660022639,-0.48912219281098807
5,0.6666666666666666,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,0.9065355129973809,-0.40094941204500867
5,0.7777777777777777,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,1.1481620572033473,-0.28698398666375863
5,0.8888888888888888,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,1.4103181402973082,-0.14503780349220916
5,1.0,0.9252156273486374,-0.23463974373249652,-0.6000128525546691,1.6910926848861463,0.027119617041693904
6,0.0,-0.3066763192404687,0.27020717021785945,2.8077975367777244,0.27020717021785945,2.8077975367777244
6,0.1111111111111111,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.11666478688842016,2.8136093265128923
6,0.2222222222222222,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.29645910288968225,2.7894080672139547
6,0.3333333333333333,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.38284998330592124,2.751115986452369
6,0.4444444444444444,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.4281919650282572,2.705816365272586
6,0.5555555555555556,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.45565855985702197,2.656609061611491
6,0.6666666666666666,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.4755039302227899,2.6048345959772745
6,0.7777777777777777,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.4923612791114095,2.551049314836637
6,0.8888888888888888,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.5084081564432907,2.495449688561835
6,1.0,-0.3066763192404687,0.27020717021785945,2.8077975367777244,-0.5247408646301672,2.438058482006242
7,0.0,0.9835019845872153,2.7066637104899716,2.5458454874481653,2.7066637104899716,2.5458454874481653
7,0.1111111111111111,0.9835019845872153,2.7066637104899716,2.5458454874481653,1.2375983931549592,2.758223718810479
7,0.2222222222222222,0.9835019845872153,2.7066637104899716,2.5458454874481653,0.43380278768482644,2.8459162172670793
7,0.3333333333333333,0.9835019845872153,2.7066637104899716,2.5458454874481653,0.05151424257242077,2.870136087227028
7,0.4444444444444444,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.12094574572152803,2.8650057744629653
7,0.5555555555555556,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.19816493643104374,2.8467134442121598
7,0.6666666666666666,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.23345047450001902,2.8224877437897593
7,0.7777777777777777,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.2503498673355281,2.795501308707567
7,0.8888888888888888,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.2591359488094847,2.7671483313949103
7,1.0,0.9835019845872153,2.7066637104899716,2.5458454874481653,-0.26430840157807217,2.73804647153657
8,0.0,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-1.4026822944098447,2.797648128193038
8,0.1111111111111111,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.9442453635022295,2.670958334600011
8,0.2222222222222222,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.7492328428048679,2.5783671079648522
8,0.3333333333333333,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.6655370856377982,2.5004381430037608
8,0.4444444444444444,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.6336306397802508,2.4285883467386795
8,0.5555555555555556,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.627804161039647,2.358680725492524
8,0.6666666666666666,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.6363290283678692,2.28855172192004
8,0.7777777777777777,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.6537274078791452,2.2169493519974988
8,0.8888888888888888,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.6774987609337886,2.1430450578392746
8,1.0,-0.5298842087887088,-1.4026822944098447,2.797648128193038,-0.706665889626844,2.066195692878199
9,0.0,0.17138853704331547,0.7571729550517485,-0.7784027527979038,0.7571729550517485,-0.7784027527979038
9,0.1111111111111111,0.17138853704331547,0.7571729550517485,-0.7784027527979038,0.9003257135117427,-0.6864055300681478
9,0.2222222222222222,0.17138853704331547,0.7571729550517485,-0.7784027527979038,1.0547986664522955,-0.5779071773463759
9,0.3333333333333333,0.17138853704331547,0.7571729550517485,-0.7784027527979038,1.2239850505090817,-0.4514583898772244
9,0.4444444444444444,0.17138853704331547,0.7571729550517485,-0.7784027527979038,1.4102515447402555,-0.30527567386124943
9,0.5555555555555556,0.17138853704331547,0.7571729550517485,-0.7784027527979038,1.6133098865300317,-0.13744226716134736
9,0.6666666666666666,0.17138853704331547,0.7571729550517485,-0.7784027527979038,1.8274097093189852,0.05365705701966222
9,0.7777777777777777,0.17138853704331547,0.7571729550517485,-0.7784027527979038,2.037219066518796,0.26850659609692157
9,0.8888888888888888,0.17138853704331547,0.7571729550517485,-0.7784027527979038,2.213595710554274,0.5051524124802085
9,1.0,0.17138853704331547,0.7571729550517485,-0.7784027527979038,2.313057850350399,0.7575755315955831
10,0.0,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-2.391237349306319,1.0566127570970085
10,0.1111111111111111,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-2.5548176143983747,0.7828527376306192
10,0.2222222222222222,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-2.822187545364269,0.4850305006269825
10,0.3333333333333333,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-3.174341142770196,0.15252670183544972
10,0.4444444444444444,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-3.5610764080197095,-0.221740346202713
10,0.5555555555555556,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-3.8665772877447893,-0.6359179447021518
10,0.6666666666666666,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-3.9038417747499077,-1.0710333099045355
10,0.7777777777777777,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-3.511249660566682,-1.487246827837242
10,0.8888888888888888,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-2.727599869117212,-1.8365108783820097
10,1.0,-0.1866197967495986,-2.391237349306319,1.0566127570970085,-1.8097428540463811,-2.0884212232823414
11,0.0,-0.7275313559619061,0.06499212445184854,0.460220130243961,0.06499212445184854,0.460220130243961
11,0.1111111111111111,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.067124520608346,0.4602080906450074
11,0.2222222222222222,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.2105781592561451,0.44488367052904043
11,0.3333333333333333,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.36525028135692394,0.4129980998345368
11,0.4444444444444444,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.5315974782827461,0.3632844049681689
11,0.5555555555555556,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.710565084379132,0.2943974813162209
11,0.6666666666666666,-0.7275313559619061,0.06499212445184854,0.460220130243961,-0.9032204867766466,0.2048737924663169
11,0.7777777777777777,-0.7275313559619061,0.06499212445184854,0.460220130243961,-1.1099420223627514,0.09315938810207611
11,0.8888888888888888,-0.7275313559619061,0.06499212445184854,0.460220130243961,-1.3289368332295115,-0.04223927808112078
11,1.0,-0.7275313559619061,0.06499212445184854,0.460220130243961,-1.5538245490467815,-0.20238737034458246
12,0.0,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,-0.6875740370001866,-2.8775319489551014
12,0.1111111111111111,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,-0.07538272370992917,-2.915413406267274
12,0.2222222222222222,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.1936838445511272,-2.906788079726537
12,0.3333333333333333,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.31174840466781706,-2.8778379765263393
12,0.4444444444444444,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.36641446212414375,-2.839800120468075
12,0.5555555555555556,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.3947275282466562,-2.797364047382221
12,0.6666666666666666,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.41212038038354487,-2.7524772319841064
12,0.7777777777777777,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.42508836049292353,-2.705941374418906
12,0.8888888888888888,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.436433427824304,-2.658071422444975
12,1.0,0.08827257527635957,-0.6875740370001866,-2.8775319489551014,0.44741204647821325,-2.6089689551576263
13,0.0,0.036352693651690915,1.2714917770241092,-0.5042991600969344,1.2714917770241092,-0.5042991600969344
13,0.1111111111111111,0.036352693651690915,1.2714917770241092,-0.5042991600969344,1.446144842069049,-0.35348981198550317
13,0.2222222222222222,0.036352693651690915,1.2714917770241092,-0.5042991600969344,1.6386566750749092,-0.18226536802375556
13,0.3333333333333333,0.036352693651690915,1.2714917770241092,-0.5042991600969344,1.8437877555487159,0.011133177604275912
13,0.4444444444444444,0.036352693651690915,1.2714917770241092,-0.5042991600969344,2.0471453481174446,0.22741538892153387
13,0.5555555555555556,0.036352693651690915,1.2714917770241092,-0.5042991600969344,2.2208729433472185,0.46497466803074294
13,0.6666666666666666,0.036352693651690915,1.2714917770241092,-0.5042991600969344,2.3225850450167185,0.7182834092746948
13,0.7777777777777777,0.036352693651690915,1.2714917770241092,-0.5042991600969344,2.3038206638010363,0.9766255450809066
13,0.8888888888888888,0.036352693651690915,1.2714917770241092,-0.5042991600969344,2.1317489128662,1.2245160668307014
13,1.0,0.036352693651690915,1.2714917770241092,-0.5042991600969344,1.814050167813944,1.444894442881851
14,0.0,0.5337102125970108,-2.705649083661503,0.754853308865771,-2.705649083661503,0.754853308865771
14,0.1111111111111111,0.5337102125970108,-2.705649083661503,0.754853308865771,-2.909995911725789,0.4437609927439175
14,0.2222222222222222,0.5337102125970108,-2.705649083661503,0.754853308865771,-3.1911867399795595,0.10530978432026997
14,0.3333333333333333,0.5337102125970108,-2.705649083661503,0.754853308865771,-3.487943249253683,-0.2660365096071501
14,0.4444444444444444,0.5337102125970108,-2.705649083661503,0.754853308865771,-3.6849214512525412,-0.6661622583316988
