t,u,x1,x2
0.0,0.28828707213666993,-0.460014478860703,1.9670039691744305
0.001000100010001,0.28828707213666993,-0.46037286483359,1.9665436146044113
0.002000200020002,0.28828707213666993,-0.46073071148343864,1.9660829642598132
0.003000300030003,0.28828707213666993,-0.46108794012167104,1.9656219737210272
0.004000400040004,0.28828707213666993,-0.46144456256946176,1.9651606488124373
0.005000500050005001,0.28828707213666993,-0.46180055236881,1.9646989739490652
0.006000600060006,0.28828707213666993,-0.4621559022541901,1.9642369421433323
0.0070007000700070005,0.28828707213666993,-0.4625106200921362,1.9637745592458506
0.008000800080008,0.28828707213666993,-0.4628647119896877,1.9633118238739415
0.009000900090009001,0.28828707213666993,-0.4632181810860718,1.9628487353168602
0.010001000100010001,0.28828707213666993,-0.4635710225714201,1.9623852946635971
0.011001100110011002,0.28828707213666993,-0.46392323644573247,1.9619215019141518
0.012001200120012,0.28828707213666993,-0.464274822709009,1.9614573570685243
0.013001300130013,0.28828707213666993,-0.46462582045573786,1.9609928661733416
0.014001400140014001,0.28828707213666993,-0.46497622812642136,1.960528028987401
0.015001500150015001,0.28828707213666993,-0.4653260230740794,1.9600628420079622
0.016001600160016,0.28828707213666993,-0.4656752052987119,1.959597305235025
0.017001700170017002,0.28828707213666993,-0.466023774800319,1.9591314186685895
0.018001800180018002,0.28828707213666993,-0.4663717315789006,1.9586651823086558
0.019001900190019003,0.28828707213666993,-0.46671907563445675,1.958198596155224
0.020002000200020003,0.28828707213666993,-0.4670658069669874,1.9577316602082937
0.021002100210021003,0.28828707213666993,-0.4674119730589545,1.9572643833006587
0.022002200220022004,0.28828707213666993,-0.4677575865879914,1.9567967677906408
0.023002300230023004,0.28828707213666993,-0.46810260866018977,1.9563288064431081
0.024002400240024,0.28828707213666993,-0.46844703927554965,1.9558604992580608
0.025002500250025,0.28828707213666993,-0.468790878434071,1.9553918462354989
0.026002600260026,0.28828707213666993,-0.46913412613575395,1.9549228473754223
0.027002700270027002,0.28828707213666993,-0.4694767823805983,1.954453502677831
0.028002800280028002,0.28828707213666993,-0.46981884716860417,1.9539838121427249
0.029002900290029002,0.28828707213666993,-0.4701603627988358,1.953513783866311
0.030003000300030003,0.28828707213666993,-0.4705013586425269,1.953043423470359
0.031003100310031003,0.28828707213666993,-0.4708417859318412,1.9525727216205135
0.032003200320032,0.28828707213666993,-0.47118164466677853,1.9521016783167744
0.033003300330033,0.28828707213666993,-0.47152093484733903,1.9516302935591414
0.034003400340034004,0.28828707213666993,-0.4718596564735226,1.951158567347615
0.035003500350035,0.28828707213666993,-0.47219780954532936,1.950686499682195
0.036003600360036005,0.28828707213666993,-0.4725353940627592,1.9502140905628813
0.037003700370037,0.28828707213666993,-0.4728724437546021,1.9497413464539217
0.038003800380038005,0.28828707213666993,-0.47320900350883566,1.9492682759582631
0.039003900390039,0.28828707213666993,-0.4735450176789701,1.9487948684110499
0.040004000400040006,0.28828707213666993,-0.47388048626500556,1.9483211238122817
0.041004100410041,0.28828707213666993,-0.47421540926694195,1.947847042161959
0.04200420042004201,0.28828707213666993,-0.4745497866847793,1.9473726234600814
0.043004300430043,0.28828707213666993,-0.47488361851851757,1.946897867706649
0.04400440044004401,0.28828707213666993,-0.4752169047681568,1.9464227749016618
0.045004500450045004,0.28828707213666993,-0.47554966574531765,1.9459473489076424
0.04600460046004601,0.28828707213666993,-0.4758819529347813,1.9454715995150993
0.047004700470047005,0.28828707213666993,-0.4762137192287831,1.944995517765871
0.048004800480048,0.28828707213666993,-0.4765449662227189,1.9445191039633432
0.049004900490049005,0.28828707213666993,-0.4768756955119847,1.9440423584109012
0.05000500050005,0.28828707213666993,-0.47720590869197643,1.9435652814119306
0.051005100510051006,0.28828707213666993,-0.4775356073580899,1.943087873269817
0.052005200520052,0.28828707213666993,-0.4778647931057212,1.9426101342879456
0.05300530053005301,0.28828707213666993,-0.47819346753026626,1.9421320647697027
0.054005400540054004,0.28828707213666993,-0.47852163222712085,1.941653665018473
0.05500550055005501,0.28828707213666993,-0.47884928879168104,1.9411749353376428
0.056005600560056004,0.28828707213666993,-0.4791764388193427,1.9406958760305972
0.05700570057005701,0.28828707213666993,-0.4795031205954788,1.9402164941883715
0.058005800580058005,0.28828707213666993,-0.47982931521719197,1.9397367863221646
