scenario,t,v,ic,h
1,0.0,3.0443669674699234,3.028422854162485,3.028422854162485
1,0.17857142857142858,3.0443669674699234,3.028422854162485,3.054406529519646
1,0.35714285714285715,3.0443669674699234,3.028422854162485,3.0802445337659123
1,0.5357142857142857,3.0443669674699234,3.028422854162485,3.1059356114385164
1,0.7142857142857143,3.0443669674699234,3.028422854162485,3.1314810989409896
1,0.8928571428571429,3.0443669674699234,3.028422854162485,3.1568823619644215
1,1.0714285714285714,3.0443669674699234,3.028422854162485,3.1821406214872736
1,1.25,3.0443669674699234,3.028422854162485,3.2072576089269496
1,1.4285714285714286,3.0443669674699234,3.028422854162485,3.232235090288108
1,1.6071428571428572,3.0443669674699234,3.028422854162485,3.257073038588066
1,1.7857142857142858,3.0443669674699234,3.028422854162485,3.2817733285325343
1,1.9642857142857144,3.0443669674699234,3.028422854162485,3.3063373545386314
1,2.142857142857143,3.0443669674699234,3.028422854162485,3.330765636618831
1,2.3214285714285716,3.0443669674699234,3.028422854162485,3.355059957792105
1,2.5,3.0443669674699234,3.028422854162485,3.379221492807878
1,2.678571428571429,3.0443669674699234,3.028422854162485,3.4032513394285564
1,2.857142857142857,3.0443669674699234,3.028422854162485,3.4271507977296816
1,3.0357142857142856,3.0443669674699234,3.028422854162485,3.4509210756680204
1,3.2142857142857144,3.0443669674699234,3.028422854162485,3.474563364719652
1,3.392857142857143,3.0443669674699234,3.028422854162485,3.4980784180132245
1,3.5714285714285716,3.0443669674699234,3.028422854162485,3.5214676440548613
1,3.75,3.0443669674699234,3.028422854162485,3.544732234550199
1,3.928571428571429,3.0443669674699234,3.028422854162485,3.5678733812048757
1,4.107142857142858,3.0443669674699234,3.028422854162485,3.590892066018738
1,4.285714285714286,3.0443669674699234,3.028422854162485,3.6137887949066054
1,4.464285714285714,3.0443669674699234,3.028422854162485,3.6365650852067724
1,4.642857142857143,3.0443669674699234,3.028422854162485,3.65922203523297
1,4.821428571428571,3.0443669674699234,3.028422854162485,3.6817607432989288
1,5.0,3.0443669674699234,3.028422854162485,3.70418196692129
1,5.178571428571429,3.0443669674699234,3.028422854162485,3.7264863437278177
1,5.357142857142858,3.0443669674699234,3.028422854162485,3.7486752128428833
1,5.535714285714286,3.0443669674699234,3.028422854162485,3.7707495830977096
1,5.714285714285714,3.0443669674699234,3.028422854162485,3.792710463323521
1,5.892857142857143,3.0443669674699234,3.028422854162485,3.814558450920343
1,6.071428571428571,3.0443669674699234,3.028422854162485,3.8362943534013847
1,6.25,3.0443669674699234,3.028422854162485,3.857919312513598
1,6.428571428571429,3.0443669674699234,3.028422854162485,3.879434262459219
1,6.607142857142858,3.0443669674699234,3.028422854162485,3.9008401374404835
1,6.785714285714286,3.0443669674699234,3.028422854162485,3.9221374127533157
1,6.964285714285714,3.0443669674699234,3.028422854162485,3.943327023715661
1,7.142857142857143,3.0443669674699234,3.028422854162485,3.964409951393892
1,7.321428571428571,3.0443669674699234,3.028422854162485,3.985387067666815
1,7.5,3.0443669674699234,3.028422854162485,4.006259244413237
1,7.678571428571429,3.0443669674699234,3.028422854162485,4.027026845714791
1,7.857142857142858,3.0443669674699234,3.028422854162485,4.047690906515619
1,8.035714285714286,3.0443669674699234,3.028422854162485,4.068252276977544
1,8.214285714285715,3.0443669674699234,3.028422854162485,4.088711774749433
1,8.392857142857142,3.0443669674699234,3.028422854162485,4.109070184317755
1,8.571428571428571,3.0443669674699234,3.028422854162485,4.129327861572367
1,8.75,3.0443669674699234,3.028422854162485,4.149485830579005
1,8.928571428571429,3.0443669674699234,3.028422854162485,4.1695448602623815
1,9.107142857142858,3.0443669674699234,3.028422854162485,4.189505719547208
1,9.285714285714286,3.0443669674699234,3.028422854162485,4.209369099618126
1,9.464285714285715,3.0443669674699234,3.028422854162485,4.2291354745967755
1,9.642857142857142,3.0443669674699234,3.028422854162485,4.248805728765582
1,9.821428571428571,3.0443669674699234,3.028422854162485,4.268380582688154
1,10.0,3.0443669674699234,3.028422854162485,4.287860756928102
2,0.0,2.0039565340587107,8.97874804027898,8.97874804027898
2,0.17857142857142858,2.0039565340587107,8.97874804027898,8.958819232594943
2,0.35714285714285715,2.0039565340587107,8.97874804027898,8.938951720245203
2,0.5357142857142857,2.0039565340587107,8.97874804027898,8.919149463147573
2,0.7142857142857143,2.0039565340587107,8.97874804027898,8.899413467768156
2,0.8928571428571429,2.0039565340587107,8.97874804027898,8.879743473843863
2,1.0714285714285714,2.0039565340587107,8.97874804027898,8.860139477105767
2,1.25,2.0039565340587107,8.97874804027898,8.840601501556764
2,1.4285714285714286,2.0039565340587107,8.97874804027898,8.821127927969753
2,1.6071428571428572,2.0039565340587107,8.97874804027898,8.801719812206171
2,1.7857142857142858,2.0039565340587107,8.97874804027898,8.782377243280859
2,1.9642857142857144,2.0039565340587107,8.97874804027898,8.763100221193818
2,2.142857142857143,2.0039565340587107,8.97874804027898,8.743888745945052
2,2.3214285714285716,2.0039565340587107,8.97874804027898,8.724742817534555
2,2.5,2.0039565340587107,8.97874804027898,8.705660751058108
2,2.678571428571429,2.0039565340587107,8.97874804027898,8.68664255312875
2,2.857142857142857,2.0039565340587107,8.97874804027898,8.667689116045416
2,3.0357142857142856,2.0039565340587107,8.97874804027898,8.648800439808104
2,3.2142857142857144,2.0039565340587107,8.97874804027898,8.629976524416813
2,3.392857142857143,2.0039565340587107,8.97874804027898,8.611217369871547
2,3.5714285714285716,2.0039565340587107,8.97874804027898,8.592522105821862
2,3.75,2.0039565340587107,8.97874804027898,8.573888950588477
2,3.928571428571429,2.0039565340587107,8.97874804027898,8.555319665949723
2,4.107142857142858,2.0039565340587107,8.97874804027898,8.536814251905597
2,4.285714285714286,2.0039565340587107,8.97874804027898,8.518372708456099
2,4.464285714285714,2.0039565340587107,8.97874804027898,8.499995035601229
2,4.642857142857143,2.0039565340587107,8.97874804027898,8.48168123334099
2,4.821428571428571,2.0039565340587107,8.97874804027898,8.463428020697107
