scenario,t,v,ic,h
1,0.0,3.0443669674699234,8.730093416915501,8.730093416915501
1,0.20408163265306123,3.0443669674699234,8.730093416915501,8.732034199191387
1,0.40816326530612246,3.0443669674699234,8.730093416915501,8.733968816061655
1,0.6122448979591837,3.0443669674699234,8.730093416915501,8.73589627824516
1,0.8163265306122449,3.0443669674699234,8.730093416915501,8.737816847414711
1,1.0204081632653061,3.0443669674699234,8.730093416915501,8.739730105102266
1,1.2244897959183674,3.0443669674699234,8.730093416915501,8.74163599697931
1,1.4285714285714286,3.0443669674699234,8.730093416915501,8.743534571680287
1,1.6326530612244898,3.0443669674699234,8.730093416915501,8.745425863561662
1,1.836734693877551,3.0443669674699234,8.730093416915501,8.747309951779398
1,2.0408163265306123,3.0443669674699234,8.730093416915501,8.749186777805669
1,2.2448979591836737,3.0443669674699234,8.730093416915501,8.751056341640474
1,2.4489795918367347,3.0443669674699234,8.730093416915501,8.752918643283817
1,2.6530612244897958,3.0443669674699234,8.730093416915501,8.75477371288947
1,2.857142857142857,3.0443669674699234,8.730093416915501,8.756622332275173
1,3.0612244897959187,3.0443669674699234,8.730093416915501,8.758463841504472
1,3.2653061224489797,3.0443669674699234,8.730093416915501,8.760298240577367
1,3.4693877551020407,3.0443669674699234,8.730093416915501,8.762125529493856
1,3.673469387755102,3.0443669674699234,8.730093416915501,8.76394570825394
1,3.8775510204081636,3.0443669674699234,8.730093416915501,8.76575877685762
1,4.081632653061225,3.0443669674699234,8.730093416915501,8.767564735304894
1,4.285714285714286,3.0443669674699234,8.730093416915501,8.769363583595764
1,4.4897959183673475,3.0443669674699234,8.730093416915501,8.771155321730228
1,4.6938775510204085,3.0443669674699234,8.730093416915501,8.77293999702957
1,4.8979591836734695,3.0443669674699234,8.730093416915501,8.774718804273755
1,5.1020408163265305,3.0443669674699234,8.730093416915501,8.776490734108911
1,5.3061224489795915,3.0443669674699234,8.730093416915501,8.778255786535038
1,5.510204081632653,3.0443669674699234,8.730093416915501,8.780013961552134
1,5.714285714285714,3.0443669674699234,8.730093416915501,8.781765259160201
1,5.918367346938775,3.0443669674699234,8.730093416915501,8.783509679359238
1,6.122448979591837,3.0443669674699234,8.730093416915501,8.785247222149245
1,6.326530612244898,3.0443669674699234,8.730093416915501,8.786977887530222
1,6.530612244897959,3.0443669674699234,8.730093416915501,8.788701675502171
1,6.73469387755102,3.0443669674699234,8.730093416915501,8.790418638679954
1,6.938775510204081,3.0443669674699234,8.730093416915501,8.792130071452466
1,7.142857142857143,3.0443669674699234,8.730093416915501,8.793834879409209
1,7.346938775510204,3.0443669674699234,8.730093416915501,8.795533062550188
1,7.551020408163265,3.0443669674699234,8.730093416915501,8.797224620875399
1,7.755102040816327,3.0443669674699234,8.730093416915501,8.798909554384842
1,7.959183673469388,3.0443669674699234,8.730093416915501,8.80058786307852
1,8.16326530612245,3.0443669674699234,8.730093416915501,8.802259546956432
1,8.36734693877551,3.0443669674699234,8.730093416915501,8.803924606018576
1,8.571428571428571,3.0443669674699234,8.730093416915501,8.805583040264954
1,8.775510204081632,3.0443669674699234,8.730093416915501,8.807234878238482
1,8.979591836734695,3.0443669674699234,8.730093416915501,8.80888084987612
1,9.183673469387756,3.0443669674699234,8.730093416915501,8.81052041754102
1,9.387755102040817,3.0443669674699234,8.730093416915501,8.812153581233183
1,9.591836734693878,3.0443669674699234,8.730093416915501,8.813780340952606
1,9.795918367346939,3.0443669674699234,8.730093416915501,8.815400696699292
1,10.0,3.0443669674699234,8.730093416915501,8.81701464847324
2,0.0,2.0039565340587107,12.315593122092817,12.315593122092817
2,0.20408163265306123,2.0039565340587107,12.315593122092817,12.281080945875715
2,0.40816326530612246,2.0039565340587107,12.315593122092817,12.246673119765505
2,0.6122448979591837,2.0039565340587107,12.315593122092817,12.212376526767466
2,0.8163265306122449,2.0039565340587107,12.315593122092817,12.178191956849204
2,1.0204081632653061,2.0039565340587107,12.315593122092817,12.144119247453226
2,1.2244897959183674,2.0039565340587107,12.315593122092817,12.110158403630612
2,1.4285714285714286,2.0039565340587107,12.315593122092817,12.076308459286457
2,1.6326530612244898,2.0039565340587107,12.315593122092817,12.042569567461621
2,1.836734693877551,2.0039565340587107,12.315593122092817,12.008942039531485
2,2.0408163265306123,2.0039565340587107,12.315593122092817,11.975425875496049
2,2.2448979591836737,2.0039565340587107,12.315593122092817,11.942020965680268
2,2.4489795918367347,2.0039565340587107,12.315593122092817,11.90872514482334
2,2.6530612244897958,2.0039565340587107,12.315593122092817,11.875539861685999
2,2.857142857142857,2.0039565340587107,12.315593122092817,11.842465116268245
2,3.0612244897959187,2.0039565340587107,12.315593122092817,11.809500908570076
2,3.2653061224489797,2.0039565340587107,12.315593122092817,11.776646299321792
2,3.4693877551020407,2.0039565340587107,12.315593122092817,11.743900141946854
2,3.673469387755102,2.0039565340587107,12.315593122092817,11.711263584637669
2,3.8775510204081636,2.0039565340587107,12.315593122092817,11.678736627394235
2,4.081632653061225,2.0039565340587107,12.315593122092817,11.646319270216551
2,4.285714285714286,2.0039565340587107,12.315593122092817,11.614009571806095
2,4.4897959183673475,2.0039565340587107,12.315593122092817,11.581807929275287
2,4.6938775510204085,2.0039565340587107,12.315593122092817,11.549714909442482
2,4.8979591836734695,2.0039565340587107,12.315593122092817,11.51773051230768
2,5.1020408163265305,2.0039565340587107,12.315593122092817,11.48585455889432
2,5.3061224489795915,2.0039565340587107,12.315593122092817,11.45408452084672
2,5.510204081632653,2.0039565340587107,12.315593122092817,11.422422112317733
2,5.714285714285714,2.0039565340587107,12.315593122092817,11.390867333307359
2,5.918367346938775,2.0039565340587107,12.315593122092817,11.359420183815597
2,6.122448979591837,2.0039565340587107,12.315593122092817,11.328079880715029
2,6.326530612244898,2.0039565340587107,12.315593122092817,11.296845382743436
2,6.530612244897959,2.0039565340587107,12.315593122092817,11.265717377752656
2,6.73469387755102,2.0039565340587107,12.315593122092817,11.234695726245116
2,6.938775510204081,2.0039565340587107,12.315593122092817,11.203780288723244
2,7.142857142857143,2.0039565340587107,12.315593122092817,11.17297092568947
2,7.346938775510204,2.0039565340587107,12.315593122092817,11.142267023472483
2,7.551020408163265,2.0039565340587107,12.315593122092817,11.111668142606177
2,7.755102040816327,2.0039565340587107,12.315593122092817,11.081174408305245
2,7.959183673469388,2.0039565340587107,12.315593122092817,11.050785612379045
2,8.16326530612245,2.0039565340587107,12.315593122092817,11.020501546636941
2,8.36734693877551,2.0039565340587107,12.315593122092817,10.990322002888295
2,8.571428571428571,2.0039565340587107,12.315593122092817,10.960246622562742
2,8.775510204081632,2.0039565340587107,12.315593122092817,10.93027516514274
2,8.979591836734695,2.0039565340587107,12.315593122092817,10.900407472734152
2,9.183673469387756,2.0039565340587107,12.315593122092817,10.870643319549117
2,9.387755102040817,2.0039565340587107,12.315593122092817,10.840982479799774
2,9.591836734693878,2.0039565340587107,12.315593122092817,10.811424727698258
2,9.795918367346939,2.0039565340587107,12.315593122092817,10.781969835456243
2,10.0,2.0039565340587107,12.315593122092817,10.752617575000185
3,0.0,3.1190392260758912,18.512445416938426,18.512445416938426
3,0.20408163265306123,3.1190392260758912,18.512445416938426,18.485252775542328
3,0.40816326530612246,3.1190392260758912,18.512445416938426,18.458123732894183
3,0.6122448979591837,3.1190392260758912,18.512445416938426,18.431064355780045
3,0.8163265306122449,3.1190392260758912,18.512445416938426,18.404076360297008
3,1.0204081632653061,3.1190392260758912,18.512445416938426,18.377160247829732
3,1.2244897959183674,3.1190392260758912,18.512445416938426,18.35031577186102
3,1.4285714285714286,3.1190392260758912,18.512445416938426,18.323542652049692
3,1.6326530612244898,3.1190392260758912,18.512445416938426,18.296841066439054
3,1.836734693877551,3.1190392260758912,18.512445416938426,18.27021101502911
3,2.0408163265306123,3.1190392260758912,18.512445416938426,18.243652113493525
3,2.2448979591836737,3.1190392260758912,18.512445416938426,18.217162687852017
