t,v,h
0.0,3.0443669674699234,12.542496833389839
0.10050251256281408,3.0443669674699234,12.536838744151577
0.20100502512562815,3.0443669674699234,12.531188055429997
0.30150753768844224,3.0443669674699234,12.525545917902564
0.4020100502512563,3.0443669674699234,12.519912010944486
0.5025125628140704,3.0443669674699234,12.514286980697928
0.6030150753768845,3.0443669674699234,12.508670795460537
0.7035175879396985,3.0443669674699234,12.503063560605607
0.8040201005025126,3.0443669674699234,12.497465171434694
0.9045226130653267,3.0443669674699234,12.491875692490003
1.0050251256281408,3.0443669674699234,12.486295119103534
1.105527638190955,3.0443669674699234,12.480723424870664
1.206030150753769,3.0443669674699234,12.475160609791395
1.306532663316583,3.0443669674699234,12.469606673865727
1.407035175879397,3.0443669674699234,12.464061435617086
1.5075376884422111,3.0443669674699234,12.458524898130994
1.6080402010050252,3.0443669674699234,12.452997185491684
1.7085427135678393,3.0443669674699234,12.447478297699156
1.8090452261306533,3.0443669674699234,12.44196823475341
1.9095477386934674,3.0443669674699234,12.436466996654447
2.0100502512562817,3.0443669674699234,12.430974583402266
2.1105527638190957,3.0443669674699234,12.425490994996867
2.21105527638191,3.0443669674699234,12.42001623143825
2.311557788944724,3.0443669674699234,12.414550292726416
2.412060301507538,3.0443669674699234,12.409093178861363
2.512562814070352,3.0443669674699234,12.403644602012967
2.613065326633166,3.0443669674699234,12.398204438096126
2.71356783919598,3.0443669674699234,12.392772991666195
2.814070351758794,3.0443669674699234,12.387350262723178
2.9145728643216082,3.0443669674699234,12.381936251267074
3.0150753768844223,3.0443669674699234,12.376530957297883
3.1155778894472363,3.0443669674699234,12.371134380815603
3.2160804020100504,3.0443669674699234,12.365746521820236
3.3165829145728645,3.0443669674699234,12.360367380311782
3.4170854271356785,3.0443669674699234,12.354996956290242
3.5175879396984926,3.0443669674699234,12.349635249755613
3.6180904522613067,3.0443669674699234,12.344282008294176
3.7185929648241207,3.0443669674699234,12.338936940664299
3.819095477386935,3.0443669674699234,12.333600466309171
3.919597989949749,3.0443669674699234,12.328272585228794
4.020100502512563,3.0443669674699234,12.322953297423162
4.120603015075377,3.0443669674699234,12.317642602892281
4.2211055276381915,3.0443669674699234,12.312340501636148
4.3216080402010055,3.0443669674699234,12.307046993654764
4.42211055276382,3.0443669674699234,12.301762078948128
4.522613065326634,3.0443669674699234,12.296485757516242
4.623115577889448,3.0443669674699234,12.291218029359104
4.723618090452262,3.0443669674699234,12.285958714615557
4.824120603015076,3.0443669674699234,12.2807073607666
4.92462311557789,3.0443669674699234,12.275464471268005
5.025125628140704,3.0443669674699234,12.270230046119773
5.125628140703518,3.0443669674699234,12.2650040853219
5.226130653266332,3.0443669674699234,12.25978658887439
5.326633165829146,3.0443669674699234,12.25457755677724
5.42713567839196,3.0443669674699234,12.249376989030452
5.527638190954774,3.0443669674699234,12.244184885634025
5.628140703517588,3.0443669674699234,12.239001246587959
5.728643216080402,3.0443669674699234,12.233826071892256
5.8291457286432165,3.0443669674699234,12.228659241957493
5.9296482412060305,3.0443669674699234,12.223500024339062
6.030150753768845,3.0443669674699234,12.218349095243337
6.130653266331659,3.0443669674699234,12.213206450394953
6.231155778894473,3.0443669674699234,12.208072085518547
6.331658291457287,3.0443669674699234,12.202945996338753
6.432160804020101,3.0443669674699234,12.197828178580208
6.532663316582915,3.0443669674699234,12.192718627967547
6.633165829145729,3.0443669674699234,12.187617340225406
6.733668341708543,3.0443669674699234,12.182524311078422
6.834170854271357,3.0443669674699234,12.17743953625123
6.934673366834171,3.0443669674699234,12.172363011468466
7.035175879396985,3.0443669674699234,12.167294732454764
7.135678391959799,3.0443669674699234,12.162234694934762
7.236180904522613,3.0443669674699234,12.157182894633095
7.336683417085427,3.0443669674699234,12.1521393272744
7.437185929648241,3.0443669674699234,12.14710398858331
7.5376884422110555,3.0443669674699234,12.142076874284465
7.63819095477387,3.0443669674699234,12.137057980102497
7.738693467336684,3.0443669674699234,12.132047301762045
7.839195979899498,3.0443669674699234,12.12704483498774
7.939698492462312,3.0443669674699234,12.122050575504224
8.040201005025127,3.0443669674699234,12.117064445586347
8.14070351758794,3.0443669674699234,12.112085731744902
8.241206030150755,3.0443669674699234,12.107115099349862
8.341708542713569,3.0443669674699234,12.102152539241109
8.442211055276383,3.0443669674699234,12.097198042258515
8.542713567839197,3.0443669674699234,12.092251599241962
8.643216080402011,3.0443669674699234,12.087313201031325
8.743718592964825,3.0443669674699234,12.08238283846648
8.84422110552764,3.0443669674699234,12.077460502387305
8.944723618090453,3.0443669674699234,12.072546183633678
9.045226130653267,3.0443669674699234,12.067639873045477
9.145728643216081,3.0443669674699234,12.062741561462577
9.246231155778895,3.0443669674699234,12.057851239724856
9.34673366834171,3.0443669674699234,12.052968898672193
9.447236180904524,3.0443669674699234,12.048094529144462
9.547738693467338,3.0443669674699234,12.043228121981542
9.648241206030152,3.0443669674699234,12.03836966802331
9.748743718592966,3.0443669674699234,12.033519158109645
9.84924623115578,3.0443669674699234,12.028676583080422
9.949748743718594,3.0443669674699234,12.023841933775518
10.050251256281408,3.0443669674699234,12.01901520103481
10.150753768844222,3.0443669674699234,12.014196375698177
10.251256281407036,3.0443669674699234,12.009385433097247
10.35175879396985,3.0443669674699234,12.004582045498253
10.452261306532664,3.0443669674699234,11.99978649149448
10.552763819095478,3.0443669674699234,11.994998759919564
10.653266331658292,3.0443669674699234,11.990218839607152
10.753768844221106,3.0443669674699234,11.985446719390884
10.85427135678392,3.0443669674699234,11.980682388104402
10.954773869346734,3.0443669674699234,11.975925834581345
11.055276381909549,3.0443669674699234,11.971177047655356
11.155778894472363,3.0443669674699234,11.966436016160076
11.256281407035177,3.0443669674699234,11.961702728929147
11.35678391959799,3.0443669674699234,11.95697717479621
11.457286432160805,3.0443669674699234,11.952259342594907
11.557788944723619,3.0443669674699234,11.947549221158878
11.658291457286433,3.0443669674699234,11.942846799321766
11.758793969849247,3.0443669674699234,11.938152065917212
11.859296482412061,3.0443669674699234,11.933465009778859
11.959798994974875,3.0443669674699234,11.928785619740344
12.06030150753769,3.0443669674699234,11.924113884635313
12.160804020100503,3.0443669674699234,11.919449793297405
12.261306532663317,3.0443669674699234,11.914793334560262
12.361809045226131,3.0443669674699234,11.910144497257527
12.462311557788945,3.0443669674699234,11.905503270109403
12.56281407035176,3.0443669674699234,11.900869600151267
12.663316582914574,3.0443669674699234,11.89624351253762
12.763819095477388,3.0443669674699234,11.891624995859518
12.864321608040202,3.0443669674699234,11.887014038708026
12.964824120603016,3.0443669674699234,11.882410629674208
13.06532663316583,3.0443669674699234,11.877814757349126
13.165829145728644,3.0443669674699234,11.873226410323843
13.266331658291458,3.0443669674699234,11.86864557718942
13.366834170854272,3.0443669674699234,11.864072246536924
13.467336683417086,3.0443669674699234,11.859506406957415
13.5678391959799,3.0443669674699234,11.854948047041955
13.668341708542714,3.0443669674699234,11.850397155381609
13.768844221105528,3.0443669674699234,11.845853720567439
13.869346733668342,3.0443669674699234,11.841317731190506
13.969849246231156,3.0443669674699234,11.836789175841876
14.07035175879397,3.0443669674699234,11.83226804311261
14.170854271356784,3.0443669674699234,11.82775432159377
14.271356783919598,3.0443669674699234,11.823247999876424
14.371859296482413,3.0443669674699234,11.818749066551627
14.472361809045227,3.0443669674699234,11.814257510210448
14.57286432160804,3.0443669674699234,11.809773319443947
14.673366834170855,3.0443669674699234,11.805296482843186
14.773869346733669,3.0443669674699234,11.80082710108691
14.874371859296483,3.0443669674699234,11.796365067580702
14.974874371859297,3.0443669674699234,11.791910366541952
15.075376884422111,3.0443669674699234,11.787462986824096
15.175879396984925,3.0443669674699234,11.783022917280569
15.27638190954774,3.0443669674699234,11.778590146764802
15.376884422110553,3.0443669674699234,11.77416466413023
15.477386934673367,3.0443669674699234,11.76974645823029
15.577889447236181,3.0443669674699234,11.765335517918414
15.678391959798995,3.0443669674699234,11.760931832048035
15.77889447236181,3.0443669674699234,11.756535389472589
15.879396984924623,3.0443669674699234,11.752146179045509
15.979899497487438,3.0443669674699234,11.747764189620229
16.080402010050253,3.0443669674699234,11.743389410050185
16.180904522613066,3.0443669674699234,11.73902182918881
16.28140703517588,3.0443669674699234,11.734661435889537
16.381909547738694,3.0443669674699234,11.730308219005801
16.48241206030151,3.0443669674699234,11.725962167391037
16.582914572864322,3.0443669674699234,11.721623269898679
16.683417085427138,3.0443669674699234,11.717291515382161
16.78391959798995,3.0443669674699234,11.712966892694915
16.884422110552766,3.0443669674699234,11.708649390690379
16.984924623115578,3.0443669674699234,11.704338998221985
17.085427135678394,3.0443669674699234,11.700035704143165
17.185929648241206,3.0443669674699234,11.695739497307358
17.286432160804022,3.0443669674699234,11.691450366567993
17.386934673366834,3.0443669674699234,11.68716830077851
17.48743718592965,3.0443669674699234,11.682893288792336
17.587939698492463,3.0443669674699234,11.678625319462911
17.68844221105528,3.0443669674699234,11.674364381643668
17.78894472361809,3.0443669674699234,11.670110464188038
17.889447236180906,3.0443669674699234,11.66586355594946
17.98994974874372,3.0443669674699234,11.661623645781365
18.090452261306535,3.0443669674699234,11.657390726022118
18.190954773869347,3.0443669674699234,11.653164871846696
18.291457286432163,3.0443669674699234,11.648945996258483
18.391959798994975,3.0443669674699234,11.644734088830496
18.49246231155779,3.0443669674699234,11.640529139135753
18.592964824120603,3.0443669674699234,11.63633113674727
18.69346733668342,3.0443669674699234,11.632140071238068
18.79396984924623,3.0443669674699234,11.627955932181164
18.894472361809047,3.0443669674699234,11.623778709149576
18.99497487437186,3.0443669674699234,11.619608391716321
19.095477386934675,3.0443669674699234,11.615444969454419
19.195979899497488,3.0443669674699234,11.611288431936888
19.296482412060303,3.0443669674699234,11.607138768736744
19.396984924623116,3.0443669674699234,11.602995969427008
19.49748743718593,3.0443669674699234,11.598860023580695
19.597989949748744,3.0443669674699234,11.594730920770823
19.69849246231156,3.0443669674699234,11.590608650570415
19.798994974874372,3.0443669674699234,11.586493202552482
19.899497487437188,3.0443669674699234,11.582384566290047
20.0,3.0443669674699234,11.578282731356127
20.100502512562816,2.0039565340587107,11.562477610827399
20.201005025125628,2.0039565340587107,11.546694816824006
20.301507537688444,2.0039565340587107,11.530936759548162
20.402010050251256,2.0039565340587107,11.515204334851452
20.502512562814072,2.0039565340587107,11.499497961191906
20.603015075376884,2.0039565340587107,11.483817533802831
20.7035175879397,2.0039565340587107,11.468163197993764
20.804020100502512,2.0039565340587107,11.452534848752858
20.90452261306533,2.0039565340587107,11.436932462239303
21.00502512562814,2.0039565340587107,11.421356034297725
21.105527638190956,2.0039565340587107,11.405805578933105
21.20603015075377,2.0039565340587107,11.390281096145442
21.306532663316585,2.0039565340587107,11.374782585934737
21.407035175879397,2.0039565340587107,11.359309602107054
21.507537688442213,2.0039565340587107,11.343861628069048
21.608040201005025,2.0039565340587107,11.328439453106755
21.70854271356784,2.0039565340587107,11.313043077220177
21.809045226130653,2.0039565340587107,11.297672500409314
21.90954773869347,2.0039565340587107,11.282327722674168
22.01005025125628,2.0039565340587107,11.267008744014735
22.110552763819097,2.0039565340587107,11.251715564431015
22.21105527638191,2.0039565340587107,11.236448183923011
22.311557788944725,2.0039565340587107,11.221206602490723
22.412060301507537,2.0039565340587107,11.205990820134149
22.512562814070353,2.0039565340587107,11.190800836853288
22.613065326633166,2.0039565340587107,11.175636652648144
22.71356783919598,2.0039565340587107,11.160498267518713
22.814070351758794,2.0039565340587107,11.145385681464997
22.91457286432161,2.0039565340587107,11.130298097152965
23.015075376884422,2.0039565340587107,11.11523588360411
23.115577889447238,2.0039565340587107,11.10019922214145
23.21608040201005,2.0039565340587107,11.085188112764987
23.316582914572866,2.0039565340587107,11.07020255547472
23.417085427135678,2.0039565340587107,11.05524255027065
23.517587939698494,2.0039565340587107,11.040308097152776
23.618090452261306,2.0039565340587107,11.025398822987173
23.718592964824122,2.0039565340587107,11.010514506099751
23.819095477386934,2.0039565340587107,10.995655532051627
23.91959798994975,2.0039565340587107,10.980821900842797
24.020100502512562,2.0039565340587107,10.966013612473263
24.12060301507538,2.0039565340587107,10.951230666943026
24.22110552763819,2.0039565340587107,10.936473064252084
24.321608040201006,2.0039565340587107,10.921740715504338
24.42211055276382,2.0039565340587107,10.907032953912042
24.522613065326635,2.0039565340587107,10.892350338256529
24.623115577889447,2.0039565340587107,10.8776928685378
24.723618090452263,2.0039565340587107,10.863060544755854
24.824120603015075,2.0039565340587107,10.84845336691069
24.92462311557789,2.0039565340587107,10.833871335002309
25.025125628140703,2.0039565340587107,10.819314449030712
25.12562814070352,2.0039565340587107,10.804782012361102
25.22613065326633,2.0039565340587107,10.790274306538416
25.326633165829147,2.0039565340587107,10.775791486011595
25.42713567839196,2.0039565340587107,10.761333540204726
25.527638190954775,2.0039565340587107,10.746900458541898
25.628140703517587,2.0039565340587107,10.732492230447201
25.728643216080403,2.0039565340587107,10.718108845344725
25.829145728643216,2.0039565340587107,10.703750292658558
25.92964824120603,2.0039565340587107,10.689416561812788
26.030150753768844,2.0039565340587107,10.675107642231506
26.13065326633166,2.0039565340587107,10.6608235233388
26.231155778894472,2.0039565340587107,10.64656419455876
26.331658291457288,2.0039565340587107,10.632329645315474
26.4321608040201,2.0039565340587107,10.618119789457955
26.532663316582916,2.0039565340587107,10.603934000158285
26.633165829145728,2.0039565340587107,10.589772798651726
26.733668341708544,2.0039565340587107,10.575636163539198
26.834170854271356,2.0039565340587107,10.56152407342162
26.934673366834172,2.0039565340587107,10.547436506899912
27.035175879396984,2.0039565340587107,10.533373442574998
27.1356783919598,2.0039565340587107,10.519334859047794
27.236180904522612,2.0039565340587107,10.505320734919223
27.33668341708543,2.0039565340587107,10.491331048790206
27.43718592964824,2.0039565340587107,10.477365779261662
27.537688442211056,2.0039565340587107,10.463424904934511
27.63819095477387,2.0039565340587107,10.449508404409674
27.738693467336685,2.0039565340587107,10.43561625628807
27.839195979899497,2.0039565340587107,10.421748306986611
27.939698492462313,2.0039565340587107,10.40790444928897
28.040201005025125,2.0039565340587107,10.394084809817544
28.14070351758794,2.0039565340587107,10.380289362542108
28.241206030150757,2.0039565340587107,10.366518081432437
28.34170854271357,2.0039565340587107,10.35277094045831
28.44221105527638,2.0039565340587107,10.339047913589502
28.542713567839197,2.0039565340587107,10.325348974795787
28.643216080402013,2.0039565340587107,10.311674098046945
28.743718592964825,2.0039565340587107,10.29802325731275
28.844221105527637,2.0039565340587107,10.284396426562978
28.944723618090453,2.0039565340587107,10.270793579767407
29.04522613065327,2.0039565340587107,10.25721469089581
29.14572864321608,2.0039565340587107,10.243659733917966
29.246231155778894,2.0039565340587107,10.2301286305564
29.34673366834171,2.0039565340587107,10.216621377837647
29.447236180904525,2.0039565340587107,10.203137963292388
29.547738693467338,2.0039565340587107,10.189678359877908
29.64824120603015,2.0039565340587107,10.176242540551499
29.748743718592966,2.0039565340587107,10.162830478270445
29.84924623115578,2.0039565340587107,10.149442145992037
29.949748743718594,2.0039565340587107,10.136077516673561
30.050251256281406,2.0039565340587107,10.122736563272307
30.150753768844222,2.0039565340587107,10.109419258745561
30.251256281407038,2.0039565340587107,10.096125576050609
30.35175879396985,2.0039565340587107,10.082855488144743
30.452261306532662,2.0039565340587107,10.069608967985248
30.55276381909548,2.0039565340587107,10.056385989436624
30.653266331658294,2.0039565340587107,10.04318653507015
30.753768844221106,2.0039565340587107,10.030010569711846
30.85427135678392,2.0039565340587107,10.016858066480893
30.954773869346734,2.0039565340587107,10.003728998496461
31.05527638190955,2.0039565340587107,9.990623338877729
31.155778894472363,2.0039565340587107,9.97754106074387
31.256281407035175,2.0039565340587107,9.964482137214063
31.35678391959799,2.0039565340587107,9.95144654140748
31.457286432160807,2.0039565340587107,9.938434246443299
31.55778894472362,2.0039565340587107,9.925445225440694
31.65829145728643,2.0039565340587107,9.912479451518841
31.758793969849247,2.0039565340587107,9.899536897796917
31.859296482412063,2.0039565340587107,9.886617537394097
31.959798994974875,2.0039565340587107,9.873721361986952
32.06030150753769,2.0039565340587107,9.86084835709424
32.1608040201005,2.0039565340587107,9.8479984717568
32.26130653266332,2.0039565340587107,9.835171679185223
32.36180904522613,2.0039565340587107,9.8223679525901
32.462311557788944,2.0039565340587107,9.809587265182026
32.56281407035176,2.0039565340587107,9.796829590171592
32.663316582914575,2.0039565340587107,9.784094900769388
32.76381909547739,2.0039565340587107,9.771383170186008
32.8643216080402,2.0039565340587107,9.758694371632041
32.96482412060301,2.0039565340587107,9.746028478318083
33.06532663316583,2.0039565340587107,9.733385463454722
33.165829145728644,2.0039565340587107,9.720765300252554
33.266331658291456,2.0039565340587107,9.708167961922168
33.366834170854275,2.0039565340587107,9.695593421674157
33.46733668341709,2.0039565340587107,9.683041652719112
33.5678391959799,2.0039565340587107,9.670512628267627
33.66834170854271,2.0039565340587107,9.658006321530292
33.768844221105525,2.0039565340587107,9.6455227057177
33.869346733668344,2.0039565340587107,9.633061754040442
33.969849246231156,2.0039565340587107,9.620623439709112
34.07035175879397,2.0039565340587107,9.6082077359343
34.17085427135679,2.0039565340587107,9.595814615926598
34.2713567839196,2.0039565340587107,9.5834440528966
34.37185929648241,2.0039565340587107,9.571096020054894
34.472361809045225,2.0039565340587107,9.558770490612075
34.57286432160804,2.0039565340587107,9.546467437778734
34.67336683417086,2.0039565340587107,9.534186834765464
34.77386934673367,2.0039565340587107,9.521928654782856
34.87437185929648,2.0039565340587107,9.509692871041503
34.9748743718593,2.0039565340587107,9.497479456751995
35.07537688442211,2.0039565340587107,9.485288385124926
35.175879396984925,2.0039565340587107,9.47311969377483
35.27638190954774,2.0039565340587107,9.46097336811844
35.37688442211055,2.0039565340587107,9.448849316300528
35.47738693467337,2.0039565340587107,9.436747511633179
35.57788944723618,2.0039565340587107,9.42466792740821
35.678391959798994,2.0039565340587107,9.41261053689717
35.77889447236181,2.0039565340587107,9.400575313351334
35.879396984924625,2.0039565340587107,9.388562230001709
35.97989949748744,2.0039565340587107,9.376571260059036
36.08040201005025,2.0039565340587107,9.364602376713782
36.18090452261306,2.0039565340587107,9.352655553136145
36.28140703517588,2.0039565340587107,9.340730762476054
36.381909547738694,2.0039565340587107,9.328827977863172
36.48241206030151,2.0039565340587107,9.316947172406886
36.582914572864325,2.0039565340587107,9.305088319196319
36.68341708542714,2.0039565340587107,9.293251391300318
36.78391959798995,2.0039565340587107,9.281436361767469
36.88442211055276,2.0039565340587107,9.269643203626078
36.984924623115575,2.0039565340587107,9.257871889884193
37.085427135678394,2.0039565340587107,9.246122393529584
37.185929648241206,2.0039565340587107,9.234394687529752
37.286432160804026,2.0039565340587107,9.222688744831935
37.38693467336684,2.0039565340587107,9.211004538363092
37.48743718592965,2.0039565340587107,9.199342041029919
37.58793969849246,2.0039565340587107,9.18770122571884
37.688442211055275,2.0039565340587107,9.17608206529601
37.78894472361809,2.0039565340587107,9.164484532607315
37.88944723618091,2.0039565340587107,9.15290860047837
37.98994974874372,2.0039565340587107,9.14135424171452
38.09045226130654,2.0039565340587107,9.129821429100843
38.19095477386935,2.0039565340587107,9.118310135402147
38.29145728643216,2.0039565340587107,9.106820333362966
38.391959798994975,2.0039565340587107,9.09535199570757
