t,v,h
0.0,3.5467165409036467,5.043995058125638
0.10050251256281408,3.5467165409036467,5.058594516003729
0.20100502512562815,3.5467165409036467,5.07316036184107
0.30150753768844224,3.5467165409036467,5.087690491093549
0.4020100502512563,3.5467165409036467,5.102184396792626
0.5025125628140704,3.5467165409036467,5.116642358245799
0.6030150753768845,3.5467165409036467,5.1310644173033
0.7035175879396985,3.5467165409036467,5.1454504956528195
0.8040201005025126,3.5467165409036467,5.159800907313606
0.9045226130653267,3.5467165409036467,5.174115907803141
1.0050251256281408,3.5467165409036467,5.188395270740558
1.105527638190955,3.5467165409036467,5.202639244283122
1.206030150753769,3.5467165409036467,5.21684830026375
1.306532663316583,3.5467165409036467,5.23102211733172
1.407035175879397,3.5467165409036467,5.245160840015972
1.5075376884422111,3.5467165409036467,5.2592651183087735
1.6080402010050252,3.5467165409036467,5.273334569108479
1.7085427135678393,3.5467165409036467,5.287369252061193
1.8090452261306533,3.5467165409036467,5.301370331021755
1.9095477386934674,3.5467165409036467,5.3153372462283
2.0100502512562817,3.5467165409036467,5.329270033908891
2.1105527638190957,3.5467165409036467,5.343168730291591
2.21105527638191,3.5467165409036467,5.357033371604465
2.311557788944724,3.5467165409036467,5.3708639940755765
2.412060301507538,3.5467165409036467,5.38466063393299
2.512562814070352,3.5467165409036467,5.398424127316098
2.613065326633166,3.5467165409036467,5.4121544908058725
2.71356783919598,3.5467165409036467,5.42585149920301
2.814070351758794,3.5467165409036467,5.439515245982023
2.9145728643216082,3.5467165409036467,5.453145824617425
3.0150753768844223,3.5467165409036467,5.4667433285837275
3.1155778894472363,3.5467165409036467,5.480307851355443
3.2160804020100504,3.5467165409036467,5.493839618122614
3.3165829145728645,3.5467165409036467,5.5073390480829865
3.4170854271356785,3.5467165409036467,5.520805987231772
3.5175879396984926,3.5467165409036467,5.534240553252353
3.6180904522613067,3.5467165409036467,5.547642863828112
3.7185929648241207,3.5467165409036467,5.56101303664243
3.819095477386935,3.5467165409036467,5.57435118937869
3.919597989949749,3.5467165409036467,5.587657439720274
4.020100502512563,3.5467165409036467,5.600931946856374
4.120603015075377,3.5467165409036467,5.61417480891052
4.2211055276381915,3.5467165409036467,5.62738614158284
4.3216080402010055,3.5467165409036467,5.640566064707299
4.42211055276382,3.5467165409036467,5.6537146981178665
4.522613065326634,3.5467165409036467,5.66683216164851
4.623115577889448,3.5467165409036467,5.679918575133198
4.723618090452262,3.5467165409036467,5.692973933761902
4.824120603015076,3.5467165409036467,5.705998302157883
4.92462311557789,3.5467165409036467,5.718991902076977
5.025125628140704,3.5467165409036467,5.7319548494113866
5.125628140703518,3.5467165409036467,5.744887260053316
5.226130653266332,3.5467165409036467,5.757789249894969
5.326633165829146,3.5467165409036467,5.77066093482855
5.42713567839196,3.5467165409036467,5.783502430746263
5.527638190954774,3.5467165409036467,5.796313853540313
5.628140703517588,3.5467165409036467,5.8090953191029016
5.728643216080402,3.5467165409036467,5.821846943326235
5.8291457286432165,3.5467165409036467,5.834568842102516
5.9296482412060305,3.5467165409036467,5.847261077495558
6.030150753768845,3.5467165409036467,5.859923354705127
6.130653266331659,3.5467165409036467,5.872556135534185
6.231155778894473,3.5467165409036467,5.885159527090101
6.331658291457287,3.5467165409036467,5.897733636480244
6.432160804020101,3.5467165409036467,5.910278570811981
6.532663316582915,3.5467165409036467,5.92279443719268
6.633165829145729,3.5467165409036467,5.93528134272971
6.733668341708543,3.5467165409036467,5.947739394530441
6.834170854271357,3.5467165409036467,5.960168699702238
6.934673366834171,3.5467165409036467,5.972569365352471
7.035175879396985,3.5467165409036467,5.984941498588508
7.135678391959799,3.5467165409036467,5.997285206517718
7.236180904522613,3.5467165409036467,6.009600251739491
7.336683417085427,3.5467165409036467,6.021886865106149
7.437185929648241,3.5467165409036467,6.034145255747685
7.5376884422110555,3.5467165409036467,6.046375522361001
7.63819095477387,3.5467165409036467,6.058577763643003
7.738693467336684,3.5467165409036467,6.070752078290592
7.839195979899498,3.5467165409036467,6.082898565000673
7.939698492462312,3.5467165409036467,6.095017322470149
8.040201005025127,3.5467165409036467,6.107108449395923
8.14070351758794,3.5467165409036467,6.119172044474901
8.241206030150755,3.5467165409036467,6.131208206403983
8.341708542713569,3.5467165409036467,6.143217033880075
8.442211055276383,3.5467165409036467,6.155198493879693
8.542713567839197,3.5467165409036467,6.167152511871108
8.643216080402011,3.5467165409036467,6.179079394861755
8.743718592964825,3.5467165409036467,6.190979234512434
8.84422110552764,3.5467165409036467,6.202852122483947
8.944723618090453,3.5467165409036467,6.214698150437096
9.045226130653267,3.5467165409036467,6.226517410032683
9.145728643216081,3.5467165409036467,6.23830999293151
9.246231155778895,3.5467165409036467,6.250075990794377
9.34673366834171,3.5467165409036467,6.261815495282088
