scenario,t,v,ic,h
1,0.0,3.0443669674699234,5.5215306406653255,5.5215306406653255
1,0.001,3.0443669674699234,5.5215306406653255,5.521608119095517
2,0.0,2.0039565340587107,7.087257473983003,7.087257473983003
2,0.001,2.0039565340587107,7.087257473983003,7.087183192171841
3,0.0,3.1190392260758912,5.005474463711232,5.005474463711232
3,0.001,3.1190392260758912,5.005474463711232,5.005572951720527
4,0.0,1.1464203681058756,13.133971923462594,13.133971923462594
4,0.001,1.1464203681058756,13.133971923462594,13.133693438945059
5,0.0,4.302300864013559,9.270257611562197,9.270257611562197
5,0.001,4.302300864013559,9.270257611562197,9.27039810616617
6,0.0,1.8693142695000744,18.031519652823537,18.031519652823537
6,0.001,1.8693142695000744,18.031519652823537,18.031252342840702
7,0.0,4.41741641955975,3.8356284861641865,3.8356284861641865
7,0.001,4.41741641955975,3.8356284861641865,3.8359038905352794
8,0.0,1.4284786876423001,14.805748557451361,14.805748557451361
8,0.001,1.4284786876423001,14.805748557451361,14.805476573299869
9,0.0,2.813492360660548,10.296080768802511,10.296080768802511
9,0.001,2.813492360660548,10.296080768802511,10.296035881534289
10,0.0,2.106425901419543,9.199961442335994,9.199961442335994
10,0.001,2.106425901419543,9.199961442335994,9.199856987168376
11,0.0,1.0381255719752356,11.81062151065358,11.81062151065358
11,0.001,1.0381255719752356,11.81062151065358,11.81035193278638
12,0.0,2.64933833617081,19.423392610333174,19.423392610333174
12,0.001,2.64933833617081,19.423392610333174,19.423194708128598
13,0.0,2.5467965699620896,19.119991131469913,19.119991131469913
13,0.001,2.5467965699620896,19.119991131469913,19.11978561134647
14,0.0,3.5290776698790967,18.637536462344496,18.637536462344496
14,0.001,3.5290776698790967,18.637536462344496,18.63744733298617
15,0.0,4.18870806610839,6.791953116770466,6.791953116770466
15,0.001,4.18870806610839,6.791953116770466,6.792130131585008
16,0.0,0.8543283620044135,19.392944384579113,19.392944384579113
16,0.001,0.8543283620044135,19.392944384579113,19.39254557458587
17,0.0,1.273296464241599,13.271518865155246,13.271518865155246
17,0.001,1.273296464241599,13.271518865155246,13.27125248286713
18,0.0,4.427065052974578,8.664791741606289,8.664791741606289
18,0.001,4.427065052974578,8.664791741606289,8.664957583515623
19,0.0,1.4289629655871061,3.8262879520810436,3.8262879520810436
19,0.001,1.4289629655871061,3.8262879520810436,3.826228496803405
20,0.0,1.4439961691734715,14.169838271291026,14.169838271291026
20,0.001,1.4439961691734715,14.169838271291026,14.169577410243242
21,0.0,2.9849443317674482,11.194976373355546,11.194976373355546
21,0.001,2.9849443317674482,11.194976373355546,11.19493530996637
22,0.0,3.4030626777404014,12.380660390731883,12.380660390731883
22,0.001,3.4030626777404014,12.380660390731883,12.38064681568291
23,0.0,3.218960313115455,8.93727788899944,8.93727788899944
23,0.001,3.218960313115455,8.93727788899944,8.937303093943562
24,0.0,0.6229664562496274,2.3674041531346948,2.3674041531346948
24,0.001,0.6229664562496274,2.3674041531346948,2.367301199918553
25,0.0,4.064929680831714,14.814475331072327,14.814475331072327
25,0.001,4.064929680831714,14.814475331072327,14.81449887599858
26,0.0,1.6314195452537994,9.487102519709197,9.487102519709197
26,0.001,1.6314195452537994,9.487102519709197,9.486939521019428
27,0.0,2.694669627034133,2.8830527490154907,2.8830527490154907
27,0.001,2.694669627034133,2.8830527490154907,2.8831642234784916
28,0.0,1.9868599658916954,13.264559926597313,13.264559926597313
28,0.001,1.9868599658916954,13.264559926597313,13.264373671870388
29,0.0,0.6051662408538018,8.264732641180878,8.264732641180878
29,0.001,0.6051662408538018,8.264732641180878,8.2644776122361
30,0.0,2.4518890301114586,11.613276135386666,11.613276135386666
30,0.001,2.4518890301114586,11.613276135386666,11.613168337776209
31,0.0,3.7971246192989883,3.7485280759609623,3.7485280759609623
31,0.001,3.7971246192989883,3.7485280759609623,3.748736432142312
32,0.0,1.949599953540498,15.416226124420088,15.416226124420088
32,0.001,1.949599953540498,15.416226124420088,15.416003759865912
33,0.0,2.5357593433515873,11.108945324588134,11.108945324588134
33,0.001,2.5357593433515873,11.108945324588134,11.1088553356051
34,0.0,2.3658975454298554,18.299454087591652,18.299454087591652
34,0.001,2.3658975454298554,18.299454087591652,18.2992389349964
35,0.0,2.025300749404547,2.6502124013065607,2.6502124013065607
35,0.001,2.025300749404547,2.6502124013065607,2.6502566753787207
36,0.0,3.4393411675391676,18.178147631708626,18.178147631708626
36,0.001,3.4393411675391676,18.178147631708626,18.178054452307794
37,0.0,1.82420621468151,4.813523824912306,4.813523824912306
37,0.001,1.82420621468151,4.813523824912306,4.813481974204788
38,0.0,2.851981238394063,16.861550026429153,16.861550026429153
38,0.001,2.851981238394063,16.861550026429153,16.86140864713117
39,0.0,1.748726858537603,4.652413196274939,4.652413196274939
39,0.001,1.748726858537603,4.652413196274939,4.65236704021753
40,0.0,1.867689174516174,4.453621519946859,4.453621519946859
40,0.001,1.867689174516174,4.453621519946859,4.453593936687777
41,0.0,1.4670856434054782,17.11316086585488,17.11316086585488
41,0.001,1.4670856434054782,17.11316086585488,17.11286075337588
42,0.0,3.256903151678904,18.130560661811817,18.130560661811817
42,0.001,3.256903151678904,18.130560661811817,18.130447650673275
43,0.0,1.3377192839960874,8.39093891627862,8.39093891627862
43,0.001,1.3377192839960874,8.39093891627862,8.390763580873342
44,0.0,1.5558080148895148,17.165808851242666,17.165808851242666
