scenario,t,v,ic,h
1,0.0,3.0443669674699234,3.7396909190232717,3.7396909190232717
1,0.10101010101010101,3.0443669674699234,3.7396909190232717,3.752214927181278
1,0.20202020202020202,3.0443669674699234,3.7396909190232717,3.764704935331615
1,0.30303030303030304,3.0443669674699234,3.7396909190232717,3.777158861440825
1,0.40404040404040403,3.0443669674699234,3.7396909190232717,3.7895766224514986
1,0.5050505050505051,3.0443669674699234,3.7396909190232717,3.801958467584204
1,0.6060606060606061,3.0443669674699234,3.7396909190232717,3.8143042796382476
1,0.7070707070707071,3.0443669674699234,3.7396909190232717,3.826614363246985
1,0.8080808080808081,3.0443669674699234,3.7396909190232717,3.8388889351962523
1,0.9090909090909091,3.0443669674699234,3.7396909190232717,3.851127818481628
1,1.0101010101010102,3.0443669674699234,3.7396909190232717,3.8633316046736526
1,1.1111111111111112,3.0443669674699234,3.7396909190232717,3.875500186454401
1,1.2121212121212122,3.0443669674699234,3.7396909190232717,3.887633552935167
1,1.3131313131313131,3.0443669674699234,3.7396909190232717,3.8997323749554065
1,1.4141414141414141,3.0443669674699234,3.7396909190232717,3.9117963212436546
1,1.5151515151515151,3.0443669674699234,3.7396909190232717,3.923825778460498
1,1.6161616161616161,3.0443669674699234,3.7396909190232717,3.935821364979542
1,1.7171717171717171,3.0443669674699234,3.7396909190232717,3.9477827627035142
1,1.8181818181818181,3.0443669674699234,3.7396909190232717,3.9597100138950765
1,1.9191919191919191,3.0443669674699234,3.7396909190232717,3.9716031608168914
1,2.0202020202020203,3.0443669674699234,3.7396909190232717,3.9834622457316216
1,2.121212121212121,3.0443669674699234,3.7396909190232717,3.9952873616556897
1,2.2222222222222223,3.0443669674699234,3.7396909190232717,4.007079597543557
1,2.323232323232323,3.0443669674699234,3.7396909190232717,4.018838392841922
1,2.4242424242424243,3.0443669674699234,3.7396909190232717,4.030563856510923
1,2.525252525252525,3.0443669674699234,3.7396909190232717,4.0422560975107
1,2.6262626262626263,3.0443669674699234,3.7396909190232717,4.053915224801389
1,2.727272727272727,3.0443669674699234,3.7396909190232717,4.065541347343129
1,2.8282828282828283,3.0443669674699234,3.7396909190232717,4.0771348834554315
1,2.929292929292929,3.0443669674699234,3.7396909190232717,4.088695939343386
1,3.0303030303030303,3.0443669674699234,3.7396909190232717,4.100224544523177
1,3.131313131313131,3.0443669674699234,3.7396909190232717,4.111720836153662
1,3.2323232323232323,3.0443669674699234,3.7396909190232717,4.123184951393701
1,3.3333333333333335,3.0443669674699234,3.7396909190232717,4.134617027402152
1,3.4343434343434343,3.0443669674699234,3.7396909190232717,4.1460172135511995
1,3.5353535353535355,3.0443669674699234,3.7396909190232717,4.157385670576729
1,3.6363636363636362,3.0443669674699234,3.7396909190232717,4.168722519101077
1,3.7373737373737375,3.0443669674699234,3.7396909190232717,4.180027898785101
1,3.8383838383838382,3.0443669674699234,3.7396909190232717,4.1913019492896595
1,3.9393939393939394,3.0443669674699234,3.7396909190232717,4.202544810275609
1,4.040404040404041,3.0443669674699234,3.7396909190232717,4.2137566214038085
1,4.141414141414141,3.0443669674699234,3.7396909190232717,4.2249372936644605
1,4.242424242424242,3.0443669674699234,3.7396909190232717,4.236087113706621
1,4.343434343434343,3.0443669674699234,3.7396909190232717,4.247206221593715
1,4.444444444444445,3.0443669674699234,3.7396909190232717,4.258294752393904
1,4.545454545454545,3.0443669674699234,3.7396909190232717,4.269352841175351
1,4.646464646464646,3.0443669674699234,3.7396909190232717,4.280380623006219
1,4.747474747474747,3.0443669674699234,3.7396909190232717,4.291378232954669
1,4.848484848484849,3.0443669674699234,3.7396909190232717,4.302345806088864
1,4.94949494949495,3.0443669674699234,3.7396909190232717,4.313283477476967
1,5.05050505050505,3.0443669674699234,3.7396909190232717,4.324191382187139
1,5.151515151515151,3.0443669674699234,3.7396909190232717,4.335069526806362
1,5.252525252525253,3.0443669674699234,3.7396909190232717,4.345917822887776
1,5.353535353535354,3.0443669674699234,3.7396909190232717,4.356736634938633
1,5.454545454545454,3.0443669674699234,3.7396909190232717,4.367526087792459
1,5.555555555555555,3.0443669674699234,3.7396909190232717,4.378286306282781
1,5.656565656565657,3.0443669674699234,3.7396909190232717,4.389017415243125
1,5.757575757575758,3.0443669674699234,3.7396909190232717,4.399719539507019
1,5.858585858585858,3.0443669674699234,3.7396909190232717,4.410392803907989
1,5.959595959595959,3.0443669674699234,3.7396909190232717,4.421037333279561
1,6.0606060606060606,3.0443669674699234,3.7396909190232717,4.431653252455263
1,6.161616161616162,3.0443669674699234,3.7396909190232717,4.442240686268621
1,6.262626262626262,3.0443669674699234,3.7396909190232717,4.452799491579095
1,6.363636363636363,3.0443669674699234,3.7396909190232717,4.463329830063859
1,6.4646464646464645,3.0443669674699234,3.7396909190232717,4.473831936992405
1,6.565656565656566,3.0443669674699234,3.7396909190232717,4.484305927399457
1,6.666666666666667,3.0443669674699234,3.7396909190232717,4.494751916319737
1,6.767676767676767,3.0443669674699234,3.7396909190232717,4.505170018787973
1,6.8686868686868685,3.0443669674699234,3.7396909190232717,4.515560349838885
1,6.96969696969697,3.0443669674699234,3.7396909190232717,4.525923024507199
1,7.070707070707071,3.0443669674699234,3.7396909190232717,4.536258157827639
1,7.171717171717171,3.0443669674699234,3.7396909190232717,4.546565864834929
1,7.2727272727272725,3.0443669674699234,3.7396909190232717,4.5568462598452095
1,7.373737373737374,3.0443669674699234,3.7396909190232717,4.5670991036746305
1,7.474747474747475,3.0443669674699234,3.7396909190232717,4.577324770705013
1,7.575757575757575,3.0443669674699234,3.7396909190232717,4.587523367772816
1,7.6767676767676765,3.0443669674699234,3.7396909190232717,4.597695001714497
1,7.777777777777778,3.0443669674699234,3.7396909190232717,4.607839779366516
1,7.878787878787879,3.0443669674699234,3.7396909190232717,4.617957807565328
1,7.979797979797979,3.0443669674699234,3.7396909190232717,4.628049193147394
1,8.080808080808081,3.0443669674699234,3.7396909190232717,4.638114042949171
1,8.181818181818182,3.0443669674699234,3.7396909190232717,4.648152463807117
1,8.282828282828282,3.0443669674699234,3.7396909190232717,4.658164562557689
1,8.383838383838384,3.0443669674699234,3.7396909190232717,4.668150351723174
1,8.484848484848484,3.0443669674699234,3.7396909190232717,4.678109801310253
1,8.585858585858587,3.0443669674699234,3.7396909190232717,4.6880431666500755
1,8.686868686868687,3.0443669674699234,3.7396909190232717,4.697950547692991
1,8.787878787878787,3.0443669674699234,3.7396909190232717,4.707832044389346
1,8.88888888888889,3.0443669674699234,3.7396909190232717,4.717687756689491
1,8.98989898989899,3.0443669674699234,3.7396909190232717,4.727517784543773
1,9.09090909090909,3.0443669674699234,3.7396909190232717,4.737322227902539
