scenario,t,v,ic,h
1,0.0,3.0443669674699234,13.185153135916803,13.185153135916803
1,1.4285714285714286,3.0443669674699234,13.185153135916803,13.091295525233699
1,2.857142857142857,3.0443669674699234,13.185153135916803,12.999479530810968
1,4.285714285714286,3.0443669674699234,13.185153135916803,12.909683487602194
1,5.714285714285714,3.0443669674699234,13.185153135916803,12.821867136382794
1,7.142857142857143,3.0443669674699234,13.185153135916803,12.735995427061946
1,8.571428571428571,3.0443669674699234,13.185153135916803,12.652033088885943
1,10.0,3.0443669674699234,13.185153135916803,12.569950071232206
2,0.0,2.0039565340587107,16.639851983981295,16.639851983981295
2,1.4285714285714286,2.0039565340587107,16.639851983981295,16.309660808153303
2,2.857142857142857,2.0039565340587107,16.639851983981295,15.985924920257164
2,4.285714285714286,2.0039565340587107,16.639851983981295,15.668612646574147
2,5.714285714285714,2.0039565340587107,16.639851983981295,15.357680743260303
2,7.142857142857143,2.0039565340587107,16.639851983981295,15.053051823871895
2,8.571428571428571,2.0039565340587107,16.639851983981295,14.754655958710496
2,10.0,2.0039565340587107,16.639851983981295,14.462431506889763
3,0.0,3.1190392260758912,10.38994134283526,10.38994134283526
3,1.4285714285714286,3.1190392260758912,10.38994134283526,10.372650019168363
3,2.857142857142857,3.1190392260758912,10.38994134283526,10.355774343472653
3,4.285714285714286,3.1190392260758912,10.38994134283526,10.339308316403521
3,5.714285714285714,3.1190392260758912,10.38994134283526,10.323248728218827
3,7.142857142857143,3.1190392260758912,10.38994134283526,10.307583356517783
3,8.571428571428571,3.1190392260758912,10.38994134283526,10.292303766363414
3,10.0,3.1190392260758912,10.38994134283526,10.277405546918706
4,0.0,1.1464203681058756,7.030821734371373,7.030821734371373
4,1.4285714285714286,1.1464203681058756,7.030821734371373,6.792675937853014
4,2.857142857142857,1.1464203681058756,7.030821734371373,6.561733007066722
4,4.285714285714286,1.1464203681058756,7.030821734371373,6.337909927477233
4,5.714285714285714,1.1464203681058756,7.030821734371373,6.121109758505475
4,7.142857142857143,1.1464203681058756,7.030821734371373,5.911232856679874
4,8.571428571428571,1.1464203681058756,7.030821734371373,5.7081696640006685
4,10.0,1.1464203681058756,7.030821734371373,5.511811543386743
5,0.0,4.302300864013559,3.9366943148656826,3.9366943148656826
5,1.4285714285714286,4.302300864013559,3.9366943148656826,4.3002948161014105
5,2.857142857142857,4.302300864013559,3.9366943148656826,4.650090926339729
5,4.285714285714286,4.302300864013559,3.9366943148656826,4.9870927334906865
5,5.714285714285714,4.302300864013559,3.9366943148656826,5.312196834363916
5,7.142857142857143,4.302300864013559,3.9366943148656826,5.626176165266288
5,8.571428571428571,4.302300864013559,3.9366943148656826,5.929711103035328
5,10.0,4.302300864013559,3.9366943148656826,6.2234071332051135
6,0.0,1.8693142695000744,16.398650298163144,16.398650298163144
6,1.4285714285714286,1.8693142695000744,16.398650298163144,16.05184013827721
6,2.857142857142857,1.8693142695000744,16.398650298163144,15.711870784042578
6,4.285714285714286,1.8693142695000744,16.398650298163144,15.378707521020331
6,5.714285714285714,1.8693142695000744,16.398650298163144,15.052288857853583
6,7.142857142857143,1.8693142695000744,16.398650298163144,14.732549936349576
6,8.571428571428571,1.8693142695000744,16.398650298163144,14.419426115266553
6,10.0,1.8693142695000744,16.398650298163144,14.11285381653119
7,0.0,4.41741641955975,13.019570215433788,13.019570215433788
7,1.4285714285714286,4.41741641955975,13.019570215433788,13.146861739600535
7,2.857142857142857,4.41741641955975,13.019570215433788,13.27139121990631
7,4.285714285714286,4.41741641955975,13.019570215433788,13.39320997879305
7,5.714285714285714,4.41741641955975,13.019570215433788,13.512393253114633
7,7.142857142857143,4.41741641955975,13.019570215433788,13.629001611954278
7,8.571428571428571,4.41741641955975,13.019570215433788,13.743099922927797
7,10.0,4.41741641955975,13.019570215433788,13.85474732569538
8,0.0,1.4284786876423001,16.70343893455491,16.70343893455491
8,1.4285714285714286,1.4284786876423001,16.70343893455491,16.280716149128104
8,2.857142857142857,1.4284786876423001,16.70343893455491,15.86628494120374
8,4.285714285714286,1.4284786876423001,16.70343893455491,15.46011675242915
8,5.714285714285714,1.4284786876423001,16.70343893455491,15.062149067872324
8,7.142857142857143,1.4284786876423001,16.70343893455491,14.672325869814703
8,8.571428571428571,1.4284786876423001,16.70343893455491,14.290586943401463
8,10.0,1.4284786876423001,16.70343893455491,13.91686734718996
9,0.0,2.813492360660548,8.969035466934738,8.969035466934738
9,1.4285714285714286,2.813492360660548,8.969035466934738,8.939638082459979
9,2.857142857142857,2.813492360660548,8.969035466934738,8.911004906292055
9,4.285714285714286,2.813492360660548,8.969035466934738,8.883128963290169
9,5.714285714285714,2.813492360660548,8.969035466934738,8.855992997833862
9,7.142857142857143,2.813492360660548,8.969035466934738,8.829577029701817
9,8.571428571428571,2.813492360660548,8.969035466934738,8.803863670698298
9,10.0,2.813492360660548,8.969035466934738,8.778844768477846
10,0.0,2.106425901419543,10.166607599700889,10.166607599700889
10,1.4285714285714286,2.106425901419543,10.166607599700889,9.99464734822491
10,2.857142857142857,2.106425901419543,10.166607599700889,9.826969911835713
10,4.285714285714286,2.106425901419543,10.166607599700889,9.6635251483587
10,5.714285714285714,2.106425901419543,10.166607599700889,9.504244001388718
10,7.142857142857143,2.106425901419543,10.166607599700889,9.349054997505561
10,8.571428571428571,2.106425901419543,10.166607599700889,9.197894208052485
10,10.0,2.106425901419543,10.166607599700889,9.050685181059528
11,0.0,1.0381255719752356,14.264720661555963,14.264720661555963
11,1.4285714285714286,1.0381255719752356,14.264720661555963,13.829698138605064
11,2.857142857142857,1.0381255719752356,14.264720661555963,13.4039359868073
11,4.285714285714286,1.0381255719752356,14.264720661555963,12.987399960017237
11,5.714285714285714,1.0381255719752356,14.264720661555963,12.580036832643357
11,7.142857142857143,1.0381255719752356,14.264720661555963,12.18178726145872
11,8.571428571428571,1.0381255719752356,14.264720661555963,11.792588656339365
11,10.0,1.0381255719752356,14.264720661555963,11.412377470949032
12,0.0,2.64933833617081,10.462606403553256,10.462606403553256
12,1.4285714285714286,2.64933833617081,10.462606403553256,10.369214995243475
12,2.857142857142857,2.64933833617081,10.462606403553256,10.278104138745887
12,4.285714285714286,2.64933833617081,10.462606403553256,10.189243253022742
