scenario,t,v1,v2,h1_0,h2_0,h3_0,h4_0,h1,h2,h3,h4
1,0.0,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836
1,0.38461538461538464,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,9.797531542308723,19.949444105478502,14.334523369727734,11.349401419291366
1,0.7692307692307693,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,9.873503129289965,19.945238032020217,14.204743327840736,11.289536971071707
1,1.153846153846154,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,9.94822071955027,19.940777662583653,14.075704277851202,11.229941927276
1,1.5384615384615385,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.021689329369158,19.93606359355425,13.947405889340622,11.1706160832816
1,1.9230769230769231,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.093925782255534,19.931097860883405,13.819846963198028,11.111558719010155
1,2.307692307692308,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.16493419577089,19.925880992596436,13.693027124689605,11.052769628396058
1,2.6923076923076925,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.234726870221403,19.920414510761756,13.566945422002345,10.994248256349765
1,3.076923076923077,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.303318499176852,19.91470029068775,13.4416006117808,10.935993897580707
1,3.4615384615384617,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.370712786679345,19.908738815359516,13.316992367615129,10.878006368596848
1,3.8461538461538463,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.436925598477933,19.902532142648333,13.193119306841243,10.820284890012065
1,4.230769230769231,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.501962537606309,19.896081030181787,13.069980901516509,10.762829169341414
1,4.615384615384616,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.565834855499626,19.88938696823852,12.94757613156981,10.705638636664446
1,5.0,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.628551441192325,19.88245116984026,12.825904145900463,10.648712822105859
1,5.384615384615385,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.69012367073958,19.875275180308538,12.704963864268302,10.592051128225574
1,5.769230769230769,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.750560885850888,19.867860298290378,12.58475436126127,10.535653047912248
1,6.153846153846154,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.809873554054462,19.86020798740416,12.465274589170138,10.479518008272542
1,6.538461538461539,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.868070728914471,19.852319566460547,12.346523570425862,10.42364548373553
1,6.923076923076923,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.925161810790808,19.84419639774438,12.228500299825765,10.368034932666916
1,7.307692307692308,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,10.98115696128388,19.83583988230822,12.111203785776937,10.312685809905304
1,7.6923076923076925,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.036064973518878,19.82725134169037,11.994633020583395,10.257597581203003
1,8.076923076923077,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.089893984586297,19.818432058045172,11.878786989907054,10.202769718133478
1,8.461538461538462,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.142654075364131,19.80938343021902,11.763664699089942,10.148201675022484
1,8.846153846153847,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.19435402587142,19.800106786109204,11.649265126661366,10.093892912868371
1,9.230769230769232,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.245001204435873,19.790603387870238,11.53558720057395,10.039842892242305
1,9.615384615384617,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.294605237784916,19.780874602830803,11.422629929692034,9.98605107439885
1,10.0,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.34317481142751,19.770921756527354,11.310392284581686,9.9325169187854
1,10.384615384615385,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.390716990907586,19.760746122323166,11.198873125574318,9.879239866999024
1,10.76923076923077,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.43724092094299,19.750349040544137,11.088071454484039,9.826219383547116
1,11.153846153846155,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.482755058875622,19.739731829378293,10.977986226350707,9.773454925362909
1,11.538461538461538,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.52726648005233,19.728895773942416,10.868616263358046,9.720945923126834
1,11.923076923076923,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.570783733068698,19.71784219460824,10.759960529318457,9.668691835505602
1,12.307692307692308,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.61331504506792,19.706572404055112,10.652017957141974,9.616692115059518
1,12.692307692307693,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.65486748507949,19.69508768806577,10.544787344919945,9.564946187726594
1,13.076923076923078,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.695448830969958,19.68338934885435,10.438267574151237,9.51345349591453
1,13.461538461538462,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.735067137748695,19.671478695059417,10.332457558945583,9.462213488470388
1,13.846153846153847,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.773730225174685,19.659357029866214,10.227356185731246,9.411225608775233
1,14.230769230769232,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.81144590659151,19.647025656311275,10.122962340181603,9.360489300061067
1,14.615384615384617,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.848221664334153,19.63448586888694,10.019274863427876,9.310003997214261
1,15.0,2.1103588401708375,1.4518712240877913,9.720307047880066,19.953397320718352,14.46503625557587,11.409532548152836,11.884064561851709,19.62173895126841,9.916292540204573,9.259769124556483
2,0.0,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063
2,0.38461538461538464,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.64056699930198,4.524888298012477,13.561861401511065,11.71368607894528
2,0.7692307692307693,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.688906184895758,4.582161614216712,13.424096745122602,11.653139034359372
2,1.153846153846154,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.736159792307646,4.6387660682647684,13.287141472743915,11.592860263383226
2,1.5384615384615385,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.782332331949515,4.694706219964976,13.150995125908532,11.532849442015618
2,1.9230769230769231,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.827430617500273,4.749989093166271,13.015657243849693,11.473106143629236
2,2.307692307692308,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.8714626252062,4.8046227183368595,12.881127154405636,11.413629829213871
2,2.6923076923076925,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.914436112278375,4.858614715909929,12.747404153883412,11.354419955857878
2,3.076923076923077,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.956355320706363,4.911969280598024,12.614487867029316,11.295476229966656
2,3.4615384615384617,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,13.99722883483659,4.964694644395295,12.482377483805754,11.236798035468905
2,3.8461538461538463,2.1576197633391714,0.9091268152568833,13.59114363016104,4.466942923863022,13.700428112530915,11.774499335513063,14.037062944624386,5.016796905844315,12.35107242385368,11.17838492666007
