scenario,t,v1,v2,h1,h2,h3,h4
1,34.44444444444444,2.3720097063465295,0.6172407984731244,5.97532373673984,12.008696019821612,2.440466593983011,7.887700926325853
1,35.55555555555556,2.3720097063465295,0.6172407984731244,6.018313574287835,11.986302337506569,2.28959968534991,7.7794706937731855
1,36.666666666666664,2.3720097063465295,0.6172407984731244,6.054203765006049,11.962513297267112,2.144827676571743,7.672928087433115
1,37.77777777777778,2.3720097063465295,0.6172407984731244,6.083231789292301,11.937361725253053,2.006094159784755,7.5680581330160805
1,38.888888888888886,2.3720097063465295,0.6172407984731244,6.105630743777225,11.910880093821318,1.8733398416415803,7.464845830589126
1,40.0,1.7462675307564761,2.0657178707784816,6.1216301154051775,11.883100563383481,1.746502714749514,7.363276155448893
1,41.111111111111114,1.7462675307564761,2.0657178707784816,6.092879011167602,11.937465119042908,1.7195272260510674,7.227457604344346
1,42.22222222222222,1.7462675307564761,2.0657178707784816,6.063611891262529,11.988973198294167,1.693799306306494,7.093827676781297
1,43.333333333333336,1.7462675307564761,2.0657178707784816,6.033890055411022,12.037667924760298,1.6692739960725,6.962378238366651
1,44.44444444444444,1.7462675307564761,2.0657178707784816,6.0037702427283195,12.083597883115166,1.6459063736113169,6.833094793786869
1,45.55555555555556,1.7462675307564761,2.0657178707784816,5.9733099429447165,12.126813806924327,1.6236501173574194,6.705961787364284
1,46.666666666666664,1.7462675307564761,2.0657178707784816,5.942565949786712,12.167367532423441,1.6024586046946085,6.580962933271638
1,47.77777777777778,1.7462675307564761,2.0657178707784816,5.911591812455699,12.205309942460833,1.5822869095452026,6.458081815622639
1,48.888888888888886,1.7462675307564761,2.0657178707784816,5.880438306921696,12.24069095405564,1.5630916771107661,6.337301992989336
1,50.0,1.0619916138271193,1.868965389798109,5.849155123154869,12.273560159593144,1.5448301480383937,6.218606986795559
1,51.111111111111114,1.0619916138271193,1.868965389798109,5.772836210993143,12.29224021296814,1.5147120139356256,6.062775501805444
1,52.22222222222222,1.0619916138271193,1.868965389798109,5.69700433102133,12.307964515580371,1.4860775685753336,5.909686196342057
1,53.333333333333336,1.0619916138271193,1.868965389798109,5.621720793872389,12.320776664283557,1.4588700200677125,5.759331969131013
1,54.44444444444444,1.0619916138271193,1.868965389798109,5.5470383501189,12.330723342312972,1.4330348135568565,5.611699586716528
1,55.55555555555556,1.0619916138271193,1.868965389798109,5.473012310007473,12.337855518079639,1.4085132725704315,5.466774187188118
1,56.666666666666664,1.0619916138271193,1.868965389798109,5.399695117129305,12.34222406616509,1.385247975148053,5.324540499350508
1,57.77777777777778,1.0619916138271193,1.868965389798109,5.327135250694168,12.34387873575564,1.3631839918216653,5.184983153236949
1,58.888888888888886,1.0619916138271193,1.868965389798109,5.255378028859342,12.342868684581164,1.3422682128353276,5.048086556317289
1,60.0,0.99515716189906,2.5482174891751717,5.184465952108793,12.339242775588946,1.3224490495317072,4.9138348100602425
1,61.111111111111114,0.99515716189906,2.5482174891751717,5.111278483924597,12.372265913794179,1.3476215939637974,4.778391388112239
1,62.22222222222222,0.99515716189906,2.5482174891751717,5.041373217034683,12.4022151081743,1.3714806951297107,4.645631107561856
1,63.333333333333336,0.99515716189906,2.5482174891751717,4.974607902845644,12.42913675348219,1.3941000087251296,4.515543722609013
1,64.44444444444444,0.99515716189906,2.5482174891751717,4.910835335558741,12.453085387559954,1.4155534649586354,4.3881124961772
1,65.55555555555556,0.99515716189906,2.5482174891751717,4.849915238395599,12.474115759827178,1.435910008669703,4.263320057195454
1,66.66666666666667,0.99515716189906,2.5482174891751717,4.791715351829799,12.492281722772683,1.4552335209245417,4.141148867694364
1,67.77777777777777,0.99515716189906,2.5482174891751717,4.736111027662957,12.507636546716856,1.4735830151513623,4.021581059548436
1,68.88888888888889,0.99515716189906,2.5482174891751717,4.682984367647304,12.520233121047891,1.4910132088099437,3.9045983618568743
1,70.0,2.4013267804973966,0.9973688491970307,4.632222975145897,12.530124072344499,1.507575374166074,3.7901821141682963
1,71.11111111111111,2.4013267804973966,0.9973688491970307,4.672724233321869,12.4486324788187,1.42283224336009,3.7586936583288435
1,72.22222222222223,2.4013267804973966,0.9973688491970307,4.7078305359779336,12.367447622622214,1.3424001876490148,3.72790797147573
1,73.33333333333333,2.4013267804973966,0.9973688491970307,4.737780969915221,12.28658147149991,1.266186349046074,3.6978134888512444
1,74.44444444444444,2.4013267804973966,0.9973688491970307,4.762821028671023,12.20604572831125,1.194088132688727,3.6683978079664508
1,75.55555555555556,2.4013267804973966,0.9973688491970307,4.783207491370549,12.125852562479713,1.125992099593997,3.639647824738853
1,76.66666666666667,2.4013267804973966,0.9973688491970307,4.799187233803147,12.046013605648087,1.0617841945068118,3.611550845894727
1,77.77777777777777,2.4013267804973966,0.9973688491970307,4.81100026736597,11.966540076608874,1.0013482995105898,3.5840944494528086
1,78.88888888888889,2.4013267804973966,0.9973688491970307,4.818881158953195,11.88744283143746,0.9445653878695065,3.5572664195466395
1,80.0,0.9227770914063387,2.642125756144333,4.8230608803142285,11.808732454771825,0.8913134734977999,3.531054669784477
1,81.11111111111111,0.9227770914063387,2.642125756144333,4.730953405446227,11.82447713128767,0.9472610247065839,3.4209657029687084
1,82.22222222222223,0.9227770914063387,2.642125756144333,4.644874821506889,11.837461990123419,0.9997331337368393,3.313453478328087
1,83.33333333333333,0.9227770914063387,2.642125756144333,4.564385536805835,11.84774038836285,1.049026928434218,3.2084993615492343
1,84.44444444444444,0.9227770914063387,2.642125756144333,4.489085385431649,11.855367687725774,1.0954055968493455,3.1060823809956415
1,85.55555555555556,0.9227770914063387,2.642125756144333,4.418615200557859,11.860398679873242,1.1390996413612415,3.0061812032650392
1,86.66666666666667,0.9227770914063387,2.642125756144333,4.352649432931714,11.862887949512345,1.1803129893673505,2.908773980202607
1,87.77777777777777,0.9227770914063387,2.642125756144333,4.2908919591693895,11.86288989526289,1.2192268644399504,2.813838308541109
1,88.88888888888889,0.9227770914063387,2.642125756144333,4.233072331295948,11.860458758492776,1.2560029624615092,2.7213512400771713
1,90.0,0.7208495354350257,1.3791315985802197,4.178942283346702,11.855648645667213,1.2907864577502597,2.631289280959463
1,91.11111111111111,0.7208495354350257,1.3791315985802197,4.1128891565172205,11.775365487960292,1.2420302761334183,2.5321156982979005
1,92.22222222222223,0.7208495354350257,1.3791315985802197,4.04622793551175,11.693427332883834,1.1959226458369432,2.435632650878541
1,93.33333333333333,0.7208495354350257,1.3791315985802197,3.9790838118412384,11.609877185911454,1.1523731340253636,2.341821983487802
1,94.44444444444444,0.7208495354350257,1.3791315985802197,3.911583179965627,11.52476167750054,1.111285457551841,2.2506609140831326
1,95.55555555555556,0.7208495354350257,1.3791315985802197,3.8438536389793234,11.438129702966936,1.0725598298451982,2.162124951716617
1,96.66666666666667,0.7208495354350257,1.3791315985802197,3.7760172710009074,11.350029854219166,1.0360984130225646,2.076189220541749
1,97.77777777777777,0.7208495354350257,1.3791315985802197,3.7081907192489814,11.260510816148049,1.0018050027506613,1.9928281630992004
1,98.88888888888889,0.7208495354350257,1.3791315985802197,3.6404881567421703,11.169621548057291,0.9695839554013528,1.912015733038063
1,100.0,2.213399545919493,2.3866192288246433,3.573018545626453,11.07741150602402,0.9393410450904975,1.833724928953914
1,101.11111111111111,2.213399545919493,2.3866192288246433,3.6049708819672346,11.043525385244974,0.9758423412285415,1.8428257704742967
1,102.22222222222223,2.213399545919493,2.3866192288246433,3.6380863398781993,11.010369645812618,1.010111868482283,1.8516378102347926
1,103.33333333333333,2.213399545919493,2.3866192288246433,3.6721703480061105,10.977926896499307,1.0423139896736235,1.860170300545109
1,104.44444444444444,2.213399545919493,2.3866192288246433,3.7070419184531773,10.946178651936124,1.0726056827469028,1.8684328939655792
1,105.55555555555556,2.213399545919493,2.3866192288246433,3.7425440465545026,10.915107263235493,1.1011260516764925,1.8764347369830878
1,106.66666666666667,2.213399545919493,2.3866192288246433,3.778539159963671,10.88469570019045,1.1279999423051723,1.884184588188913
1,107.77777777777777,2.213399545919493,2.3866192288246433,3.814905996964641,10.854927457232028,1.1533403272805816,1.891690871684071
1,108.88888888888889,2.213399545919493,2.3866192288246433,3.851537742843267,10.82578654584975,1.1772496588204584,1.8989616839127144
1,110.0,2.8834833654873413,1.2399042671991967,3.8883375374575664,10.797257369794638,1.1998231146165812,1.906004874943187
1,111.11111111111111,2.8834833654873413,1.2399042671991967,3.9666868342681565,10.703680050519386,1.147067721419361,1.95096106314839
1,112.22222222222223,2.8834833654873413,1.2399042671991967,4.039690869449038,10.612723497219308,1.0972928660015293,1.9945307090960693
1,113.33333333333333,2.8834833654873413,1.2399042671991967,4.107624346279312,10.524306673604178,1.050397834881004,2.0367677373421373
1,114.44444444444444,2.8834833654873413,1.2399042671991967,4.170764511474086,10.438347277217515,1.0062747554491318,2.077725904031422
1,115.55555555555556,2.8834833654873413,1.2399042671991967,4.229382838426563,10.354765138566874,0.9648126411770802,2.1174569015930222
1,116.66666666666667,2.8834833654873413,1.2399042671991967,4.283735375559992,10.273484966372642,0.9259022035902287,2.1560087041543277
1,117.77777777777777,2.8834833654873413,1.2399042671991967,4.334067274445637,10.194434927357397,0.8894346546275214,2.1934265664721133
1,118.88888888888889,2.8834833654873413,1.2399042671991967,4.380613934441893,10.11754622549326,0.8553015705185975,2.2297533370537637
1,120.0,0.5098706658197861,2.7098411989029656,4.423600624866544,10.04275313288174,0.823395213012268,2.265029455014
1,121.11111111111111,0.5098706658197861,2.7098411989029656,4.31195324707289,10.052914030030985,0.8880521739962596,2.1640587963164113
1,122.22222222222223,0.5098706658197861,2.7098411989029656,4.20769284591373,10.059992772114548,0.9485633937259491,2.0660510551867692
1,123.33333333333333,0.5098706658197861,2.7098411989029656,4.110258340205818,10.064050755875755,1.005315271533351,1.970987057625257
1,124.44444444444444,0.5098706658197861,2.7098411989029656,4.019149067456238,10.06515093369869,1.058641672464643,1.878845322817975
1,125.55555555555556,0.5098706658197861,2.7098411989029656,3.93392155734019,10.063356013757355,1.1088290507892955,1.7896035572073934
1,126.66666666666667,0.5098706658197861,2.7098411989029656,3.854176279511924,10.058728782238527,1.156127899303985,1.7032385413280926
1,127.77777777777777,0.5098706658197861,2.7098411989029656,3.7795495770464114,10.051332147716504,1.200760027534292,1.6197261110355832
1,128.88888888888889,0.5098706658197861,2.7098411989029656,3.7097099877956174,10.04122920807967,1.242922088178228,1.5390410551586837
1,130.0,1.7804806584644415,1.313779094580622,3.6443544101037344,10.0284832981537,1.2827889867391291,1.4611570832465122
1,131.11111111111111,1.7804806584644415,1.313779094580622,3.663307369469696,9.933846837923857,1.2302400694911027,1.4581762164659093
1,132.22222222222223,1.7804806584644415,1.313779094580622,3.678833430428309,9.840410264268002,1.1805598059437072,1.4553013983488159
1,133.33333333333334,1.7804806584644415,1.313779094580622,3.6911324363405362,9.748168403550885,1.1336530590474354,1.4525292035002477
1,134.44444444444446,1.7804806584644415,1.313779094580622,3.7004060192226684,9.65711436332389,1.0894188550023953,1.4498561223560653
1,135.55555555555554,1.7804806584644415,1.313779094580622,3.706856999853359,9.567240773679588,1.0477518424630756,1.447278622591809
1,136.66666666666666,1.7804806584644415,1.313779094580622,3.71067754874605,9.478540235003155,1.0085487564591036,1.4447933539111069
1,137.77777777777777,1.7804806584644415,1.313779094580622,3.7120519755998025,9.391005219831165,0.9717071927786675,1.4423970983331924
1,138.88888888888889,1.7804806584644415,1.313779094580622,3.7111597138978496,9.304628087625327,0.9371252112631288,1.4400867175289014
1,140.0,2.531552404130284,0.9125397442978712,3.7081739013726973,9.21940105815629,0.9047015451662305,1.4378591757008619
1,141.11111111111111,2.531552404130284,0.9125397442978712,3.751231310795696,9.112925082288212,0.8485363582739348,1.4783528062913518
1,142.22222222222223,2.531552404130284,0.9125397442978712,3.7893126863936812,9.009403690137225,0.7960445219955632,1.5174146112421973
1,143.33333333333334,2.531552404130284,0.9125397442978712,3.822695636300864,8.908741613405207,0.7471015465312475,1.555108775314753
1,144.44444444444446,2.531552404130284,0.9125397442978712,3.8516706300599313,8.810841336492487,0.701568915787798,1.5914995865375727
1,145.55555555555554,2.531552404130284,0.9125397442978712,3.8765215401746103,8.71561010812597,0.6593044512898872,1.6266472566374348
1,146.66666666666666,2.531552404130284,0.9125397442978712,3.8975217269499742,8.622960673420907,0.6201653261259427,1.6606076420979703
1,147.77777777777777,2.531552404130284,0.9125397442978712,3.9149349355211913,8.532810995532426,0.5840071499245074,1.6934323913820426
1,148.88888888888889,2.531552404130284,0.9125397442978712,3.9290177033792073,8.445082970506574,0.5506836219424255,1.7251699203170388
1,150.0,2.0313151670734704,1.481323109866468,3.9400193257539575,8.35970203141479,0.5200471648247491,1.7558657626452234
1,151.11111111111111,2.0313151670734704,1.481323109866468,3.917228548343641,8.3089587262937,0.5281561513923447,1.757114755218343
1,152.22222222222223,2.0313151670734704,1.481323109866468,3.8957957998837043,8.259019573659764,0.5356011491558117,1.7583232474108066
1,153.33333333333334,2.0313151670734704,1.481323109866468,3.8756317148741437,8.20987558953703,0.5424358789741296,1.759492409250712
1,154.44444444444446,2.0313151670734704,1.481323109866468,3.8566462322515442,8.16151573968275,0.548713485630719,1.7606235257306313
1,155.55555555555554,2.0313151670734704,1.481323109866468,3.8387547925304695,8.113928768833723,0.5544831413955672,1.76171787491029
1,156.66666666666666,2.0313151670734704,1.481323109866468,3.8218805869574504,8.067103726190046,0.5597889640053444,1.7627766748674016
1,157.77777777777777,2.0313151670734704,1.481323109866468,3.8059539307738084,8.021029867815397,0.5646704063711381,1.7638010927285837
1,158.88888888888889,2.0313151670734704,1.481323109866468,3.7909111324055305,7.975696591974637,0.5691630118871859,1.7647922533347797
1,160.0,2.304388293579499,0.7336509363966257,3.7766931844096963,7.931093403497583,0.5732992995834573,1.765751247137539
1,161.11111111111111,2.304388293579499,0.7336509363966257,3.779009850540348,7.844319083468283,0.5294274293179296,1.7822091277616026
1,162.22222222222223,2.304388293579499,0.7336509363966257,3.7777060420041964,7.7594190298496395,0.48915974206771934,1.798135521057841
1,163.33333333333334,2.304388293579499,0.7336509363966257,3.773059296379998,7.676353064447757,0.452330006298273,1.8135495055665427
1,164.44444444444446,2.304388293579499,0.7336509363966257,3.765347901391456,7.595080864640178,0.41876297634488224,1.828469706800436
1,165.55555555555554,2.304388293579499,0.7336509363966257,3.7548449334374054,7.515563251809521,0.38828046807638517,1.8429139433760158
1,166.66666666666666,2.304388293579499,0.7336509363966257,3.7418177720495405,7.437762159411746,0.3607017516069734,1.8568992468188719
1,167.77777777777777,2.304388293579499,0.7336509363966257,3.726527316854942,7.361640624631085,0.3358439020127302,1.8704418562016305
1,168.88888888888889,2.304388293579499,0.7336509363966257,3.7092273946300747,7.287162660966596,0.3135229947659244,1.8835573055010193
1,170.0,1.2296901704265828,2.552764144592321,3.6901642100138563,7.214293146104831,0.29355543972946135,1.8962605100956862
1,171.11111111111111,1.2296901704265828,2.552764144592321,3.606085336432238,7.246961100186606,0.3902315322409417,1.8474165436251744
1,172.22222222222223,1.2296901704265828,2.552764144592321,3.5338085291797476,7.277564115489542,0.47766701909432857,1.8001224912676888
1,173.33333333333334,1.2296901704265828,2.552764144592321,3.4713317358807654,7.306166119574971,0.5575334612487286,1.7543485316626466
1,174.44444444444446,1.2296901704265828,2.552764144592321,3.4172199326662778,7.332830091756729,0.6309832559941994,1.710064562272677
1,175.55555555555554,1.2296901704265828,2.552764144592321,3.370366917209987,7.35761798356302,0.6988751543692867,1.6672403169731878
1,176.66666666666666,1.2296901704265828,2.552764144592321,3.3298831393282944,7.380590729813704,0.7618793871042112,1.6258453883026576
1,177.77777777777777,1.2296901704265828,2.552764144592321,3.2950351600398364,7.40180826198535,0.820533585152134,1.5858492486824174
1,178.88888888888889,1.2296901704265828,2.552764144592321,3.265205561604199,7.421329518981739,0.8752793478513246,1.5472212729693122
1,180.0,2.7944353062823586,0.8778800491064096,3.2398617117899575,7.4392124565373905,0.9264904532395076,1.5099307646298707
1,181.11111111111111,2.7944353062823586,0.8778800491064096,3.3166630926148457,7.360465346136514,0.8666992751538952,1.5628178315248205
1,182.22222222222223,2.7944353062823586,0.8778800491064096,3.3870764964459736,7.284784156020228,0.81077955230167,1.6138848174248168
1,183.33333333333334,2.7944353062823586,0.8778800491064096,3.4514516166591216,7.212043836657481,0.7586068107283296,1.6632170796683934
1,184.44444444444446,2.7944353062823586,0.8778800491064096,3.510149332258777,7.142118074154996,0.7100418733724326,1.710899378098992
1,185.55555555555554,2.7944353062823586,0.8778800491064096,3.563516162807419,7.07488828112084,0.6649425567097336,1.7570102181827072
1,186.66666666666666,2.7944353062823586,0.8778800491064096,3.6118807561178055,7.010244800978659,0.6231648998509085,1.8016211060298197
1,187.77777777777777,2.7944353062823586,0.8778800491064096,3.6555605435568412,6.948084058889038,0.5845619673233097,1.8447986784292247
1,188.88888888888889,2.7944353062823586,0.8778800491064096,3.6948616265360945,6.88830845749254,0.5489838767473261,1.8866048248096905
1,190.0,2.2864394584942263,1.460286121730499,3.730080798399761,6.830825016059623,0.5162788691101688,1.9270978197370487
1,191.11111111111111,2.2864394584942263,1.460286121730499,3.7301044560339403,6.808681606572684,0.5233596612146276,1.9374203347101162
1,192.22222222222223,2.2864394584942263,1.460286121730499,3.7306995228726874,6.787222141690351,0.5298582510516565,1.9474239115334215
1,193.33333333333334,2.2864394584942263,1.460286121730499,3.731802760712502,6.766427940747113,0.5358215686904721,1.9571179009282988
1,194.44444444444446,2.2864394584942263,1.460286121730499,3.7333524275400363,6.746278357331385,0.5412960137233069,1.9665125371919054
1,195.55555555555554,2.2864394584942263,1.460286121730499,3.7352915636051165,6.726752800650699,0.5463247310145948,1.9756179747703186
1,196.66666666666666,2.2864394584942263,1.460286121730499,3.7375695523161303,6.7078316522106745,0.5509463750032444,1.984443845771798
1,197.77777777777777,2.2864394584942263,1.460286121730499,3.740141583944346,6.689496105091997,0.5551955240299709,1.9929993383106943
1,198.88888888888889,2.2864394584942263,1.460286121730499,3.742967757451683,6.671728020875393,0.5591033332801145,2.001293270955021
1,200.0,1.8563609200281532,2.860651780597003,3.746011813581539,6.654509783478482,0.5626984248202844,2.009334174495482
1,201.11111111111111,1.8563609200281532,2.860651780597003,3.724903900227701,6.718203158724754,0.6554215043046172,1.9926471919865258
1,202.22222222222223,1.8563609200281532,2.860651780597003,3.7112498209206373,6.780322733379832,0.741249993326806,1.976470335202923
1,203.33333333333334,1.8563609200281532,2.860651780597003,3.703941616733959,6.840912930372761,0.8210694194696779,1.9607900598722394
1,204.44444444444446,1.8563609200281532,2.860651780597003,3.7020941089290313,6.900016972157657,0.8955740192307099,1.9455930105034949
1,205.55555555555554,1.8563609200281532,2.860651780597003,3.704984725336203,6.957676695023186,0.9653216595919781,1.9308660952943975
1,206.66666666666666,1.8563609200281532,2.860651780597003,3.71200839458151,7.013932639803075,1.0307741191596387,1.9165964781331866
1,207.77777777777777,1.8563609200281532,2.860651780597003,3.7226496153651447,7.068824097976314,1.0923218368080014,1.902771579349568
1,208.88888888888889,1.8563609200281532,2.860651780597003,3.7364631192585933,7.122389153973773,1.150300757836573,1.8893790766384142
1,210.0,0.8554251190038173,2.9690636872546805,3.7530632926100984,7.174664721988801,1.205001242194155,1.876406904710862
1,211.11111111111111,0.8554251190038173,2.9690636872546805,3.707230223336291,7.2310209780005765,1.2636855040802653,1.80690104853769
1,212.22222222222223,0.8554251190038173,2.9690636872546805,3.6659732312728046,7.284256853004477,1.3192025039195567,1.7396232053093936
1,213.33333333333334,0.8554251190038173,2.9690636872546805,3.6289320363712463,7.334452892743173,1.3717800767314994,1.6745447504704651
1,214.44444444444446,0.8554251190038173,2.9690636872546805,3.59576928964893,7.381692978689007,1.4216283330353234,1.6116337251132848
1,215.55555555555554,0.8554251190038173,2.9690636872546805,3.5661797020640322,7.426059190942199,1.4689348092770533,1.5508577438505693
1,216.66666666666666,0.8554251190038173,2.9690636872546805,3.539886825958916,7.4676323886736915,1.5138669988353464,1.492183680676758
1,217.77777777777777,0.8554251190038173,2.9690636872546805,3.5166372095556797,7.506492525422667,1.5565768151517678,1.4355776428941807
1,218.88888888888889,0.8554251190038173,2.9690636872546805,3.4961974099721163,7.542718713251532,1.5972029427087326,1.3810049997783738
1,220.0,1.433351900128673,1.6407613677369601,3.4783520715153777,7.576389255661053,1.635872400241352,1.328430388948087
1,221.11111111111111,1.433351900128673,1.6407613677369601,3.498356167944999,7.531569746158199,1.5865353795302353,1.3105970821515138
1,222.22222222222223,1.433351900128673,1.6407613677369601,3.5153681326874704,7.486796331184078,1.539576948898802,1.2934320581996874
1,223.33333333333334,1.433351900128673,1.6407613677369601,3.5295562415854658,7.44209043772321,1.494922322456304,1.2769162234252942
1,224.44444444444446,1.433351900128673,1.6407613677369601,3.5410917292962534,7.397473297447246,1.4524911985409086,1.2610292416010416
1,225.55555555555554,1.433351900128673,1.6407613677369601,3.5501440669064546,7.352966023111593,1.4122013907525213,1.2457505624381686
1,226.66666666666666,1.433351900128673,1.6407613677369601,3.5568724182910407,7.308588532964532,1.3739728493121823,1.231060434178736
1,227.77777777777777,1.433351900128673,1.6407613677369601,3.561430941077357,7.264360159493785,1.337726352107066,1.216939457161179
1,228.88888888888889,1.433351900128673,1.6407613677369601,3.5639658736976427,7.220299293569483,1.3033840825015854,1.2033687924677048
1,230.0,2.1853340376658634,2.5653071096068496,3.5646276154976966,7.176424804451312,1.270867153708394,1.1903292401597851
1,231.11111111111111,2.1853340376658634,2.5653071096068496,3.61407289042528,7.186942124269806,1.2998823883640602,1.220416366414969
1,232.22222222222223,2.1853340376658634,2.5653071096068496,3.663440784445657,7.198447064286526,1.327356142304288,1.2493358086360868
1,233.33333333333334,2.1853340376658634,2.5653071096068496,3.712652350011761,7.210870628267625,1.3533788065623051,1.2771414838026467
1,234.44444444444446,2.1853340376658634,2.5653071096068496,3.7616341345093027,7.2241433221242,1.3780409919699947,1.303888435380164
1,235.55555555555554,2.1853340376658634,2.5653071096068496,3.810321483951413,7.238200491734789,1.4014263002556298,1.329627991582389
1,236.66666666666666,2.1853340376658634,2.5653071096068496,3.8586585022255564,7.252982683220027,1.4236109798473673,1.3544074906413195
1,237.77777777777777,2.1853340376658634,2.5653071096068496,3.9065968138913774,7.268434835118274,1.4446650967104775,1.3782709342251749
1,238.88888888888889,2.1853340376658634,2.5653071096068496,3.954093812744912,7.284505333608137,1.4646539296747492,1.401259725920867
1,240.0,1.6045829360574901,1.1284353355176484,4.001111934819983,7.301145669260723,1.4836385002176815,1.4234129428898226
1,241.11111111111111,1.6045829360574901,1.1284353355176484,4.007443688274385,7.234813133506872,1.408591570683857,1.4118012441822163
1,242.22222222222223,1.6045829360574901,1.1284353355176484,4.009808498389908,7.169135233345647,1.3373807568774472,1.4006092045495018
1,243.33333333333334,1.6045829360574901,1.1284353355176484,4.0084146364635815,7.104120016020684,1.269911774292797,1.3898243322125443
1,244.44444444444446,1.6045829360574901,1.1284353355176484,4.00347798080487,7.039774606543757,1.206080487243389,1.3794335618063114
1,245.55555555555554,1.6045829360574901,1.1284353355176484,3.9952205040133433,6.97610590534243,1.1457751435073094,1.3694235378629036
1,246.66666666666666,1.6045829360574901,1.1284353355176484,3.9838557455779164,6.913120173299156,1.0888841810948713,1.3597814859706525
1,247.77777777777777,1.6045829360574901,1.1284353355176484,3.9695906305412025,6.8508230523745555,1.0352950155064973,1.3504951167266224
1,248.88888888888889,1.6045829360574901,1.1284353355176484,3.9526276650035346,6.7892196431912275,0.98489314167961,1.3415524921647282
1,250.0,1.5850349833332342,1.9934291205772108,3.933165610686349,6.728314579821067,0.9375624313730705,1.332941969795139
1,251.11111111111111,1.5850349833332342,1.9934291205772108,3.911934485718577,6.717975347026266,0.948855570637438,1.3235439515530356
1,252.22222222222223,1.5850349833332342,1.9934291205772108,3.892045012724079,6.707462252870153,0.959451856193038,1.3144957361623517
1,253.33333333333334,1.5850349833332342,1.9934291205772108,3.873421917833061,6.696788480650168,0.9693922079171581,1.3057873610110293
