scenario,t,v1,v2,h1_0,h2_0,h3_0,h4_0,h1,h2,h3,h4
1,0.0,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464
1,0.26785714285714285,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.3635064362095175,13.481311859447503,16.111718486378855,6.101500065011151
1,0.5357142857142857,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.435858922389634,13.476232889092024,16.014405432015113,6.078757730172554
1,0.8035714285714286,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.507451671733066,13.471071590353304,15.917457204936468,6.056112530239205
1,1.0714285714285714,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.578291009646076,13.465828429580721,15.82087367655476,6.0335642573519115
1,1.3392857142857142,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.648380968332716,13.460503724394068,15.724654626928064,6.011112746026992
1,1.6071428571428572,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.717727149392757,13.455097901400624,15.628799872812746,5.9887577940755286
1,1.875,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.786337555255063,13.44961159658019,15.533309055957833,5.966499083974264
1,2.142857142857143,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.854213508078949,13.444044915003104,15.43818211930182,5.944336563630155
1,2.4107142857142856,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.921367051123112,13.438398839659225,15.34341849929234,5.922269739177613
1,2.6785714285714284,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.987798154514828,13.432673368119922,15.249018197311008,5.900298611834462
1,2.946428571428571,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,8.053512068050708,13.426868940990826,15.154980955391295,5.878422958569952
1,3.2142857142857144,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,8.118517407240448,13.420986293580244,15.061306336747966,5.8566424053822885
1,3.482142857142857,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,8.182817264670371,13.41502567760794,14.96799419802604,5.834956826003663
