scenario,t,v1,v2,h1_0,h2_0,h3_0,h4_0,h1,h2,h3,h4
1,0.0,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464
1,0.10638297872340426,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.319521293341506,13.48433382980974,16.170557986412312,6.1152568136509355
1,0.2127659574468085,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.348530707481368,13.4823462265487,16.131778445417023,6.106189621396021
1,0.3191489361702128,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.377420303881245,13.48034568861432,16.093055809172263,6.097137616971267
1,0.425531914893617,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.406189158659061,13.47833210291588,16.05439068261681,6.088100952150723
1,0.5319148936170213,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.434838016381228,13.476305512598524,16.015783187734527,6.079079631423906
1,0.6382978723404256,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.463366610694532,13.474265907475916,15.97723321426052,6.070073639322335
1,0.7446808510638298,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.4917757646324565,13.472213346609394,15.938740765504118,6.061082952987713
1,0.851063829787234,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.520067013844626,13.470147940198025,15.900305847639988,6.05210752977009
1,0.9574468085106383,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.548239041220921,13.46806959372526,15.861928455372183,6.04314740624987
1,1.0638297872340425,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.576291846761343,13.465978307191099,15.823608588700703,6.034202582427049
1,1.1702127659574468,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.604225430465891,13.463874080595538,15.785346247625547,6.02527305830163
1,1.2765957446808511,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.632043277044731,13.461757179320655,15.747141318153675,6.016358708096875
1,1.3829787234042554,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.659743759256052,13.459627479441993,15.708993853515985,6.007459590546269
1,1.4893617021276595,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.687326500816105,13.457484952303236,15.670903866021595,5.9985757192313525
1,1.5957446808510638,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.714791501724887,13.455329597904383,15.632871355670511,5.989707094152128
1,1.702127659574468,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.742140451592623,13.45316154913114,15.59489625187949,5.980853649772031
1,1.8085106382978724,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.769375000677169,13.450980935774199,15.556978485709237,5.972015322080893
1,1.9148936170212767,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.796493401390761,13.448787620387995,15.51911813016499,5.963192178864114
1,2.021276595744681,2.1103588401708375,1.4518712240877913,7.290399322086548,13.486309296804244,16.20939080719215,6.124338236496464,7.823495653733398,13.446581602972525,15.481315185246753,5.954384220121692
